Bill-of-Lading Key,Bill-of-Lading Number,Issued Date,Consignor Key,Consignee Key,Foreign Transporter Key,Foreign Consolidator Key,Courier Key,Domestic Transporter Key,Domestic Consolidator Key,Ship Mode,Place of Receipt Key,Place of Delivery Key,Port of Loading Key,Port of Discharge Key,Commodity Key,Container Key,Incoterm,Expected Tariffs,Actual Tariffs
,,,4660,2658,4735,4472,4964,3199,3591,,8930,2658,2080,668,,,,,
,,,2363,4860,3568,4030,3334,3282,4720,,2363,9130,2599,1482,,,,,
,,,3799,2036,4551,4111,4431,4497,3421,,8069,2036,2745,670,,,,,
,,,456,3089,3577,4583,3729,4287,3349,,456,7359,1015,3825,,,,,
,,,1072,3374,4329,3731,3055,4536,4455,,1072,7644,2280,3825,,,,,
,,,2363,630,4429,4922,4248,4435,4942,,2363,630,203,1482,,,,,
,,,4695,1543,3385,3715,4443,4304,4340,,8965,1543,2841,233,,,,,
,,,753,948,4090,3696,4181,4355,3994,,753,948,1693,233,,,,,
,,,1812,92,3782,4647,4556,3579,3631,,1812,92,2112,2200,,,,,
,,,633,2580,3779,4814,3472,3780,4894,,633,2580,2636,670,,,,,
,,,2363,2448,4205,3955,3291,4480,4516,,2363,2448,3155,1482,,,,,
,,,2363,239,4645,3359,3342,3726,3514,,2363,239,2494,1481,,,,,
,,,45,637,4170,4170,4957,3723,4232,,45,637,3356,1952,,,,,
,,,2336,2694,4399,4318,4097,4287,3297,,2336,2694,1262,3830,,,,,
,,,1277,2370,4048,3895,4346,4897,3888,,1277,2370,2369,671,,,,,
,,,1053,2025,3126,3397,4712,3381,3425,,1053,2025,1795,671,,,,,
,,,4592,2617,4643,3274,3254,3744,4220,,8862,2617,2368,671,,,,,
,,,682,2599,3444,3261,3261,4530,4008,,682,2599,859,669,,,,,
,,,3234,1303,4022,3643,3847,4797,3677,,7504,1303,4250,233,,,,,
,,,319,1503,4235,3935,3464,4586,4902,,319,1503,391,232,,,,,
,,,1042,2244,3342,4067,3342,4538,4702,,1042,2244,2494,1952,,,,,
,,,2277,948,4681,3333,4660,4717,3295,,2277,948,1692,3828,,,,,
,,,2866,4937,3487,4533,4776,3446,4287,,2866,9207,2599,3829,,,,,
,,,2500,570,4067,4645,4832,4580,4536,,2500,570,2494,3824,,,,,
,,,4310,460,4043,3679,4733,3677,3464,,8580,460,4250,234,,,,,
,,,1982,2816,3513,3733,3845,4971,4902,,1982,2816,2142,233,,,,,
,,,2363,585,3478,3632,3918,3462,4451,,2363,585,2744,1482,,,,,
,,,385,895,3990,4128,4128,3575,4304,,385,895,1741,233,,,,,
,,,1709,1981,3918,4852,4324,4580,4966,,1709,1981,2744,3828,,,,,
,,,2149,2880,4639,4591,3054,4832,3856,,2149,2880,2552,3831,,,,,
,,,1291,1991,3750,3883,3865,3644,3751,,1291,1991,3200,3828,,,,,
,,,2304,479,4839,4839,4120,3645,4965,,2304,479,1096,671,,,,,
,,,2363,2179,4246,3983,3736,4113,4928,,2363,2179,1685,1482,,,,,
,,,2277,3797,4383,4381,4792,4455,4455,,2277,8067,802,3827,,,,,
,,,76,187,3665,4472,4929,3428,3856,,76,187,4267,3829,,,,,
,,,2957,282,4551,4970,4981,4919,3419,,2957,282,2744,2200,,,,,
,,,2086,2752,3915,4998,4981,3579,3631,,2086,2752,1164,2199,,,,,
,,,423,2448,3441,3955,4691,3537,4486,,423,2448,3155,671,,,,,
,,,4480,1606,3941,4895,4314,3618,4981,,8750,1606,1598,2200,,,,,
,,,4018,75,3729,4986,3503,3327,3343,,8288,75,1015,672,,,,,
,,,577,2448,4053,3955,3746,3133,4921,,577,2448,3155,1952,,,,,
,,,1189,1565,3547,3182,3392,3437,3349,,1189,1565,2045,3827,,,,,
,,,2158,4762,3127,4762,4209,4932,4265,,2158,9032,3222,670,,,,,
,,,4072,1237,3586,4054,3667,4388,4702,,8342,1237,4250,1952,,,,,
,,,1871,4156,3100,3608,3297,4832,3446,,1871,8426,2744,3829,,,,,
,,,272,1826,3118,4654,3153,3744,4144,,272,1826,63,671,,,,,
,,,2918,1348,4170,4170,3563,3130,4304,,2918,1348,3356,233,,,,,
,,,4040,661,4553,4443,3321,3646,3781,,8310,661,2840,669,,,,,
,,,1842,1602,3692,4822,3450,4261,3096,,1842,1602,1685,673,,,,,
,,,64,238,3271,4033,3035,3411,3766,,64,238,3058,672,,,,,
,,,3537,1883,4399,4318,4483,3823,3924,,7807,1883,1261,674,,,,,
,,,2363,2040,3444,4491,4206,3509,3090,,2363,2040,859,1482,,,,,
,,,2285,3146,4605,4155,3615,4132,4090,,2285,7416,1404,233,,,,,
,,,2866,686,3883,3083,3428,4580,3856,,2866,686,3200,3827,,,,,
,,,1773,522,4664,4114,4209,4294,3686,,1773,522,1164,670,,,,,
,,,2819,1132,4699,3506,3349,4717,3054,,2819,1132,16,3829,,,,,
,,,3769,238,4337,4172,3035,4888,3054,,8039,238,3058,3830,,,,,
,,,2076,355,3075,3075,3691,3575,3994,,2076,355,2796,233,,,,,
,,,3082,1508,4452,4303,4452,3825,3419,,7352,1508,285,2199,,,,,
,,,1871,1923,4046,3615,4097,4635,3856,,1871,1923,2744,3821,,,,,
,,,773,3126,3126,3397,3397,3052,4187,,773,7396,1794,670,,,,,
,,,2363,238,4203,3445,3035,4092,3316,,2363,238,3057,1482,,,,,
,,,3967,479,3053,4839,3053,3092,4566,,8237,479,1096,233,,,,,
,,,2245,1228,5000,5000,4933,4842,4760,,2245,1228,1415,670,,,,,
,,,45,3258,4546,4546,4044,4666,3128,,45,7528,2552,1951,,,,,
,,,1283,4509,4221,4917,4776,4426,3349,,1283,8779,2042,3833,,,,,
,,,473,4733,3586,4375,3679,3967,4670,,473,9003,4250,233,,,,,
,,,43,104,4399,4318,3417,4932,4144,,43,104,1261,672,,,,,
,,,2866,3857,3118,4147,3971,4159,3297,,2866,8127,63,3825,,,,,
,,,4580,3729,4233,4986,3729,4159,4962,,8850,7999,1015,3831,,,,,
,,,2172,2798,3526,3524,4730,3744,3696,,2172,2798,3357,670,,,,,
,,,3723,3690,4623,3426,3826,3970,4829,,7993,7960,2745,1952,,,,,
,,,2363,979,4915,4113,3008,4018,3313,,2363,979,2858,1482,,,,,
,,,1078,1645,4738,3314,3272,3133,4316,,1078,1645,2368,1952,,,,,
,,,1284,935,3122,4521,3380,3331,3199,,1284,935,63,672,,,,,
,,,1693,1023,4216,4216,3417,3686,4555,,1693,1023,2859,670,,,,,
,,,2344,35,4770,3817,3297,3446,3856,,2344,35,3200,3832,,,,,
,,,76,4206,3444,4491,3261,4832,3418,,76,8476,859,3831,,,,,
,,,386,1674,4064,4443,3297,3446,4776,,386,1674,2841,3832,,,,,
,,,2426,2991,4290,3927,4832,4159,3297,,2426,2991,392,3832,,,,,
,,,1905,948,4397,3034,4176,4684,3841,,1905,948,1692,672,,,,,
,,,901,26,4607,3600,4850,4095,4555,,901,26,2599,671,,,,,
,,,2278,1408,3345,4170,3723,3723,4538,,2278,1408,3358,1951,,,,,
,,,4360,570,4645,4645,4142,3441,3253,,8630,570,2494,183,,,,,
,,,1571,3089,4233,4583,3503,4353,4500,,1571,7359,1014,670,,,,,
,,,930,2446,4034,4907,4691,3696,3401,,930,2446,891,672,,,,,
,,,363,3049,3916,4164,3351,4311,4586,,363,7319,1410,233,,,,,
,,,363,2448,4137,3955,3060,3509,3677,,363,2448,3155,233,,,,,
,,,146,2448,4048,3955,4942,3601,3703,,146,2448,3155,672,,,,,
,,,1094,3519,4436,3519,4436,4611,4217,,1094,7789,2907,671,,,,,
,,,2363,2537,3513,4079,3671,4760,4086,,2363,2537,2142,1481,,,,,
,,,3141,4854,3935,3183,3141,4229,3773,,7411,9124,390,1952,,,,,
,,,2841,2694,4399,4318,4717,4901,4441,,2841,2694,1261,671,,,,,
,,,2363,1103,4352,4114,3086,3965,3157,,2363,1103,1164,1481,,,,,
,,,4981,2381,3478,3426,4512,4480,3375,,9251,2381,2744,2200,,,,,
,,,976,437,3726,3452,3349,4159,4821,,976,437,802,3824,,,,,
,,,4574,1165,4360,3253,4366,3606,4120,,8844,1165,183,672,,,,,
,,,76,73,4030,4445,3349,4455,3856,,76,73,2599,3827,,,,,
,,,3861,1762,3858,4936,4463,4091,4760,,8131,1762,803,670,,,,,
,,,4281,2446,4034,4840,4840,4348,3246,,8551,2446,891,233,,,,,
,,,1209,2079,3858,3109,3743,3428,3418,,1209,2079,803,3832,,,,,
,,,2363,1704,3315,5000,3392,4840,4334,,2363,1704,878,1481,,,,,
,,,2016,948,3909,4981,4676,4187,3096,,2016,948,1692,670,,,,,
,,,2363,276,4511,3009,4511,3181,3871,,2363,276,1226,1482,,,,,
,,,2363,280,3745,4318,4878,4294,3247,,2363,280,1260,1482,,,,,
,,,1155,1361,3004,3004,3397,4621,3215,,1155,1361,1795,671,,,,,
,,,4695,1654,3329,3443,4695,3581,3501,,8965,1654,4216,233,,,,,
,,,2289,3104,3586,3679,3846,3230,4892,,2289,7374,4250,670,,,,,
,,,2363,3764,4953,4909,3433,4693,4536,,2363,8034,2744,1481,,,,,
,,,2069,239,3143,3143,3484,4663,3034,,2069,239,2494,668,,,,,
,,,2436,4986,3089,4583,3503,4832,3297,,2436,9256,1014,3830,,,,,
,,,3521,2746,3641,3972,3260,4075,3646,,7791,2746,2142,671,,,,,
,,,3777,2008,4866,4413,3262,4702,4702,,8047,2008,284,1953,,,,,
,,,2363,4590,3587,3927,3753,3914,3911,,2363,8860,391,1481,,,,,
,,,2344,2448,4410,3955,4635,4717,4776,,2344,2448,3155,3828,,,,,
,,,2363,1630,3680,3531,4262,4963,4772,,2363,1630,1599,1482,,,,,
,,,4441,1802,4429,4571,3686,4047,3589,,8711,1802,203,671,,,,,
,,,2258,2667,3995,3818,4574,3224,4157,,2258,2667,2385,673,,,,,
,,,1871,4909,3908,4422,3054,3644,4455,,1871,9179,2744,3833,,,,,
,,,2363,3314,3274,3314,3296,3873,3958,,2363,7584,2369,1481,,,,,
,,,4821,686,3083,3070,3666,3446,3297,,9091,686,3200,3824,,,,,
,,,2027,1882,3905,3594,3667,4702,3111,,2027,1882,2744,1951,,,,,
,,,1659,2151,3309,4413,4164,4660,3841,,1659,2151,1410,672,,,,,
,,,2363,3035,4942,4533,4911,4497,3485,,2363,7305,3058,1480,,,,,
,,,1047,2579,4519,3098,3720,3254,4598,,1047,2579,2354,670,,,,,
,,,1078,4858,3708,3114,3293,4229,4316,,1078,9128,3067,1953,,,,,
,,,3769,1429,4715,4837,3743,3418,3437,,8039,1429,192,3824,,,,,
,,,2600,2074,4170,3345,4957,3517,3836,,2600,2074,3355,670,,,,,
,,,45,4652,3140,3358,4388,4890,3128,,45,8922,1599,1952,,,,,
,,,4821,4004,3708,4004,4888,4455,4287,,9091,8274,3067,3826,,,,,
,,,4684,2265,3271,4326,4234,4760,3781,,8954,2265,127,671,,,,,
,,,3986,570,3342,4633,4132,4902,4304,,8256,570,2494,233,,,,,
,,,2363,2479,3037,4094,3976,4987,3050,,2363,2479,2437,1481,,,,,
,,,4310,2707,4128,4128,4128,3130,3501,,8580,2707,1741,234,,,,,
,,,4424,2373,3866,4080,4832,3418,3349,,8694,2373,2235,3824,,,,,
,,,792,2562,3711,3980,4180,4803,3396,,792,2562,391,673,,,,,
,,,2336,1429,4167,3957,3351,4635,4776,,2336,1429,191,3821,,,,,
,,,2158,371,4037,4482,4678,3709,4118,,2158,371,2369,671,,,,,
,,,3437,2025,3004,3126,4097,4962,3437,,7707,2025,1795,3827,,,,,
,,,2363,1063,3513,4836,4102,3061,4217,,2363,1063,2142,1481,,,,,
,,,4072,1797,4773,3326,4141,3133,4316,,8342,1797,2552,1951,,,,,
,,,2363,1013,3027,4381,4079,3435,3595,,2363,1013,802,1481,,,,,
,,,3943,1410,4517,4436,3566,4279,4741,,8213,1410,2907,673,,,,,
,,,3257,996,3357,4571,4422,3461,4691,,7527,996,2744,671,,,,,
,,,859,3104,3586,4054,4424,4159,3437,,859,7374,4250,3832,,,,,
,,,3646,1361,3004,3397,4095,3646,4222,,7916,1361,1794,672,,,,,
,,,1219,1165,3441,3253,4142,4832,4536,,1219,1165,183,3834,,,,,
,,,3507,3910,3690,4817,4742,3703,3646,,7777,8180,2744,671,,,,,
,,,2336,2054,3075,3075,3075,4308,4536,,2336,2054,2796,3826,,,,,
,,,4678,341,3027,3663,4769,4425,4175,,8948,341,802,672,,,,,
,,,2363,1645,3274,4037,4257,3351,4598,,2363,1645,2368,1482,,,,,
,,,533,2267,4329,3731,3054,4888,4536,,533,2267,2280,3831,,,,,
,,,3017,3168,3163,4519,3417,3482,4321,,7287,7438,2653,671,,,,,
,,,3644,1148,3649,4197,4774,4832,4962,,7914,1148,1164,3825,,,,,
,,,423,2973,4384,4384,3574,4363,4622,,423,2973,2249,670,,,,,
,,,2559,4221,4221,4917,4917,4795,4138,,2559,8491,2042,671,,,,,
,,,2300,117,3126,3004,4634,3133,4535,,2300,117,1794,1952,,,,,
,,,456,2244,4767,3359,4097,4536,3054,,456,2244,2494,3833,,,,,
,,,2363,4221,4221,4509,4917,3099,4509,,2363,8491,2042,1482,,,,,
,,,2380,1408,4170,3524,3526,4717,4776,,2380,1408,3357,3828,,,,,
,,,4923,1199,3386,4376,3563,4086,4231,,9193,1199,2494,233,,,,,
,,,386,4970,3788,4899,4888,4287,3742,,386,9240,2744,3821,,,,,
,,,2344,3519,3519,3519,3742,3742,3751,,2344,7789,2907,3830,,,,,
,,,2363,948,3708,4887,4024,3335,3886,,2363,948,1693,1481,,,,,
,,,3877,4522,4195,4435,3777,4538,4634,,8147,8792,1600,1952,,,,,
,,,2363,4762,4077,4762,4762,3001,3024,,2363,9032,3222,1481,,,,,
,,,3437,665,3335,4518,4888,3446,3295,,7707,665,2055,3824,,,,,
,,,908,1433,4840,4907,3667,3111,3111,,908,1433,891,1951,,,,,
,,,2363,3814,4767,4067,3161,4488,3381,,2363,8084,2494,1481,,,,,
,,,2849,1497,4986,4986,3201,4919,3375,,2849,1497,1015,2199,,,,,
,,,2281,1408,4170,4062,4957,3228,3298,,2281,1408,3358,674,,,,,
,,,4499,239,4645,3359,4376,4797,3761,,8769,239,2494,233,,,,,
,,,3850,626,3143,4767,4876,4530,3475,,8120,626,2494,670,,,,,
,,,2363,824,3918,3583,3615,3047,4836,,2363,824,2744,1481,,,,,
,,,3954,265,4137,4696,3262,4660,3646,,8224,265,2073,670,,,,,
,,,2363,447,4019,4030,4642,3714,3826,,2363,447,2599,1481,,,,,
,,,23,3314,3272,3759,4981,4314,4981,,23,7584,2369,2200,,,,,
,,,3217,2537,3641,4982,4965,3869,3607,,7487,2537,2142,669,,,,,
,,,3877,1643,4113,4216,3262,4388,3111,,8147,1643,2859,1951,,,,,
,,,2363,4649,4419,4516,4876,4655,4804,,2363,8919,1046,1482,,,,,
,,,2344,615,4383,3858,4287,4536,3446,,2344,615,802,3824,,,,,
,,,838,2265,3102,4469,3228,4408,3497,,838,2265,128,671,,,,,
,,,4660,25,3463,3463,3346,4408,3601,,8930,25,999,671,,,,,
,,,2363,562,3089,4986,3729,3338,3166,,2363,562,1015,1482,,,,,
,,,4365,65,3002,4386,4969,4061,4311,,8635,65,3051,233,,,,,
,,,2363,821,3641,4836,3641,4308,3033,,2363,821,2142,1482,,,,,
,,,3644,2664,4226,4106,4776,3644,3828,,7914,2664,2636,3822,,,,,
,,,2411,219,3514,3346,3464,4192,4281,,2411,219,999,233,,,,,
,,,2277,1433,4840,4907,4907,4962,4821,,2277,1433,892,3832,,,,,
,,,2363,1924,3115,4442,3467,4290,3589,,2363,1924,803,1482,,,,,
,,,2363,1442,4258,3182,3607,3784,4841,,2363,1442,2045,1482,,,,,
,,,1728,1450,3122,3330,3020,4086,4902,,1728,1450,63,233,,,,,
,,,2227,547,4443,4616,3078,4458,3096,,2227,547,2840,670,,,,,
,,,2363,2542,4399,4318,4553,4228,4629,,2363,2542,1261,1482,,,,,
,,,942,2973,4384,4384,4780,4159,4424,,942,2973,2249,3830,,,,,
,,,666,1228,5000,5000,3297,3001,4287,,666,1228,1415,3826,,,,,
,,,2363,2122,4399,4318,4981,3002,4969,,2363,2122,1261,1481,,,,,
,,,2426,736,3075,3075,3573,4308,3751,,2426,736,2796,3831,,,,,
,,,3792,2448,3047,3955,3396,4530,4847,,8062,2448,3155,673,,,,,
,,,2097,3126,3004,3397,4776,4717,3828,,2097,7396,1795,3833,,,,,
,,,4159,661,3992,3715,4832,4580,3856,,8429,661,2840,3832,,,,,
,,,2363,2444,4532,3072,4027,4703,3347,,2363,2444,63,1481,,,,,
,,,2491,3314,4958,4037,3082,4480,3631,,2491,7584,2369,2199,,,,,
,,,2363,2452,4216,4216,4244,3825,4743,,2363,2452,2858,1482,,,,,
,,,2363,117,3126,3397,3847,4396,4692,,2363,117,1795,1482,,,,,
,,,2363,789,4599,4710,4631,4860,3097,,2363,789,2744,1482,,,,,
,,,4829,1348,3526,4170,3526,3723,3667,,9099,1348,3356,1950,,,,,
,,,3828,92,3782,4709,3732,4287,4580,,8098,92,2113,3831,,,,,
,,,616,2074,3345,4062,3526,3133,3128,,616,2074,3355,1951,,,,,
,,,2519,1076,3935,3927,3890,4258,4696,,2519,1076,393,669,,,,,
,,,749,3253,3441,4357,4366,3461,3257,,749,7523,183,671,,,,,
,,,3963,2809,3177,4625,4711,3472,3645,,8233,2809,2744,669,,,,,
,,,147,3342,3143,4633,3359,4355,3449,,147,7612,2494,233,,,,,
,,,2363,1348,3526,3524,3526,4511,4820,,2363,1348,3358,1481,,,,,
,,,2363,948,4169,3505,4200,3729,3623,,2363,948,1692,1481,,,,,
,,,2363,1527,3329,3443,4205,3228,3301,,2363,1527,4216,1482,,,,,
,,,1209,1481,4170,4062,3573,4962,3751,,1209,1481,3356,3824,,,,,
,,,3996,601,3633,3314,4941,4061,3449,,8266,601,2368,232,,,,,
,,,4010,1348,3345,3524,4941,4355,4923,,8280,1348,3356,233,,,,,
,,,610,161,4915,4216,3165,4684,3199,,610,161,2859,673,,,,,
,,,3579,2915,3089,4986,4293,3618,4480,,7849,2915,1015,2200,,,,,
,,,4293,2617,4643,3895,3082,4581,4480,,8563,2617,2368,2200,,,,,
,,,2819,1584,4049,4774,3086,4426,3742,,2819,1584,1164,3824,,,,,
,,,4994,3089,3729,4583,3729,3411,3920,,9264,7359,1015,669,,,,,
,,,4348,1482,3908,3426,4181,4090,3014,,8618,1482,2744,233,,,,,
,,,1583,788,3983,3347,4975,4304,3464,,1583,788,1685,233,,,,,
,,,4010,1482,4623,4058,3080,3636,4033,,8280,1482,2744,233,,,,,
,,,2363,1886,4221,4509,4668,3857,3956,,2363,1886,2042,1481,,,,,
,,,2285,1782,4071,4087,3399,4332,4231,,2285,1782,988,233,,,,,
,,,2653,1962,3085,3852,3930,3137,4052,,2653,1962,3001,670,,,,,
,,,4931,4534,4534,3228,3756,3926,3017,,9201,8804,179,670,,,,,
,,,76,1883,4399,4318,4567,4536,4536,,76,1883,1261,3831,,,,,
,,,2866,2781,3726,3669,3204,4308,3742,,2866,2781,803,3835,,,,,
,,,4157,3145,4218,3289,3145,3298,3841,,8427,7415,2256,670,,,,,
,,,1349,1132,4068,4312,3723,4666,3111,,1349,1132,16,1951,,,,,
,,,4360,4913,4913,4080,4913,4360,3253,,8630,9183,2235,183,,,,,
,,,2363,238,3038,4586,3244,4185,4708,,2363,238,3057,1481,,,,,
,,,148,2280,3274,4037,3436,4458,3645,,148,2280,2369,672,,,,,
,,,3579,259,3666,3009,4708,4480,4708,,7849,259,3200,2199,,,,,
,,,2363,193,3641,4982,3260,3576,4887,,2363,193,2142,1481,,,,,
,,,2363,2652,3185,4677,4026,3788,4103,,2363,2652,2637,1482,,,,,
,,,2147,1071,3126,3397,3667,3723,4921,,2147,1071,1795,1951,,,,,
,,,4567,808,3212,3498,3681,4180,3640,,8837,808,2636,670,,,,,
,,,613,4397,3385,4616,4553,3869,3696,,613,8667,2840,671,,,,,
,,,1058,2591,3376,4778,4504,3521,3472,,1058,2591,1326,672,,,,,
,,,2363,2159,3919,3570,4627,3444,3883,,2363,2159,1600,1481,,,,,
,,,2380,656,3818,4080,4426,3437,3856,,2380,656,2235,3830,,,,,
,,,2363,3315,4561,3837,4331,3622,3024,,2363,7585,1600,1482,,,,,
,,,1709,2054,3075,3075,3317,4455,4580,,1709,2054,2796,3827,,,,,
,,,1032,2537,3513,3712,3579,3408,3419,,1032,2537,2142,2199,,,,,
,,,3340,2056,3936,4451,4687,4125,3741,,7610,2056,63,671,,,,,
,,,681,2223,3180,3288,3083,4760,3646,,681,2223,3200,672,,,,,
,,,1516,2244,3143,4645,3359,4894,4353,,1516,2244,2494,668,,,,,
,,,4458,4534,4534,3949,4046,3548,3589,,8728,8804,179,670,,,,,
,,,3823,49,4675,4789,3443,3807,4760,,8093,49,4215,671,,,,,
,,,3922,371,4241,3272,3490,3766,4799,,8192,371,2368,672,,,,,
,,,2363,1335,3469,4599,3971,3175,3221,,2363,1335,1404,1482,,,,,
,,,2866,1808,4048,3274,3054,4635,3828,,2866,1808,2369,3825,,,,,
,,,1209,2104,3990,4128,4426,4287,3418,,1209,2104,1741,3827,,,,,
,,,4061,4221,4221,4917,4833,4586,3211,,8331,8491,2042,233,,,,,
,,,2962,2448,3618,3955,4597,3065,4918,,2962,2448,3155,672,,,,,
,,,2489,1367,3030,4959,3789,4537,4138,,2489,1367,1599,670,,,,,
,,,4385,2303,3391,4757,4214,4541,3996,,8655,2303,523,233,,,,,
,,,2819,1142,3546,3568,3657,4426,3751,,2819,1142,2598,3827,,,,,
,,,1504,1199,3143,3359,3449,4541,4311,,1504,1199,2494,233,,,,,
,,,2363,3519,4517,3519,3954,4863,4143,,2363,7789,2907,1481,,,,,
,,,3742,4880,4341,3687,4512,3742,3751,,8012,9150,2744,3826,,,,,
,,,4159,117,3004,3126,4287,3418,4580,,8429,117,1796,3826,,,,,
,,,1576,991,4482,4482,3045,4258,4458,,1576,991,2368,672,,,,,
,,,2363,2420,4286,4895,4502,4331,3349,,2363,2420,1599,1482,,,,,
,,,2363,2193,4141,4639,4345,4955,4088,,2363,2193,2552,1481,,,,,
,,,2363,2911,3995,3920,3995,4344,3364,,2363,2911,2385,1482,,,,,
,,,4731,2942,3708,3114,4689,3838,4688,,9001,2942,3067,672,,,,,
,,,277,3345,3526,3524,4730,4363,4842,,277,7615,3357,671,,,,,
,,,1219,651,3315,3765,4275,4287,4962,,1219,651,1601,3833,,,,,
,,,2436,948,3025,4493,4832,4426,4455,,2436,948,1692,3824,,,,,
,,,2277,1132,3007,3361,3729,3418,3742,,2277,1132,16,3827,,,,,
,,,3644,65,3002,4208,3428,4635,4424,,7914,65,3051,3826,,,,,
,,,2300,4618,3018,4618,4911,4538,4535,,2300,8888,1386,1953,,,,,
,,,3169,226,3649,3003,3998,4192,3060,,7439,226,1165,233,,,,,
,,,2363,3035,4092,3157,3035,4103,3872,,2363,7305,3058,1481,,,,,
,,,383,2506,3453,3453,4423,4663,3338,,383,2506,1714,670,,,,,
,,,546,204,4436,4436,3375,4314,3227,,546,204,2907,2199,,,,,
,,,4091,4662,4283,4333,3379,3482,4696,,8361,8932,1601,672,,,,,
,,,1371,46,3817,3883,3428,4308,3446,,1371,46,3200,3826,,,,,
,,,2363,1348,4170,3242,3036,3798,3715,,2363,1348,3354,1482,,,,,
,,,2426,1433,4305,4840,3297,4717,3742,,2426,1433,892,3834,,,,,
,,,1313,2221,3694,4067,3359,4666,4538,,1313,2221,2494,1952,,,,,
,,,2866,3080,4046,4058,4717,4717,3418,,2866,7350,2744,3835,,,,,
,,,2363,1429,4701,4735,3983,3794,3313,,2363,1429,191,1482,,,,,
,,,2432,2791,3870,4788,4431,3050,3101,,2432,2791,2333,670,,,,,
,,,2852,2795,4851,4443,3715,4424,3295,,2852,2795,2841,3823,,,,,
,,,3777,534,4986,4986,3503,3970,4829,,8047,534,1014,1952,,,,,
,,,884,1011,3805,3309,4313,4969,4746,,884,1011,1410,233,,,,,
,,,2956,4907,4840,4840,4907,4890,3128,,2956,9177,892,1952,,,,,
,,,546,2246,3355,4029,4595,4581,3419,,546,2246,1326,2200,,,,,
,,,2363,824,4852,3100,3341,4485,3199,,2363,824,2744,1481,,,,,
,,,4222,3732,4299,4647,3913,4558,3957,,8492,8002,2112,672,,,,,
,,,3507,2915,3729,4986,3503,3421,3340,,7777,2915,1015,671,,,,,
,,,1219,2218,4456,3344,4072,4888,3418,,1219,2218,1413,3832,,,,,
,,,2321,948,4760,4887,4836,3772,3507,,2321,948,1692,669,,,,,
,,,86,4986,4233,4583,3729,4132,3677,,86,9256,1014,233,,,,,
,,,4401,2386,4283,4699,3900,3327,4696,,8671,2386,1600,669,,,,,
,,,2363,1657,3145,4723,4001,4576,3713,,2363,1657,2256,1481,,,,,
,,,4143,3035,4064,3918,3561,4587,4090,,8413,7305,3058,233,,,,,
,,,4461,280,4399,4318,3469,4684,4795,,8731,280,1261,671,,,,,
,,,1371,986,4419,3447,3376,3742,4455,,1371,986,1390,3828,,,,,
,,,1371,3126,3004,3126,4712,4962,4580,,1371,7396,1794,3830,,,,,
,,,2156,1543,4397,4443,4097,3437,4580,,2156,1543,2841,3831,,,,,
,,,1189,2911,3995,4602,3995,3437,3418,,1189,2911,2386,3823,,,,,
,,,1723,117,3126,3397,4006,3696,4992,,1723,117,1795,670,,,,,
,,,2380,2934,4970,3728,3632,4536,3418,,2380,2934,2744,3830,,,,,
,,,3958,2942,4926,4004,3708,4215,3543,,8228,2942,3067,670,,,,,
,,,4365,963,4859,4859,4364,3351,4364,,8635,963,2526,233,,,,,
,,,2300,1797,3326,4773,3112,4702,4921,,2300,1797,2552,1952,,,,,
,,,941,2189,4139,4917,4222,4676,3920,,941,2189,2042,670,,,,,
,,,1283,2719,3504,3900,4635,4424,3054,,1283,2719,1598,3827,,,,,
,,,4706,3226,3226,3226,4202,3351,4086,,8976,7496,2948,233,,,,,
,,,45,948,3523,4697,4165,4538,4702,,45,948,1693,1952,,,,,
,,,533,2104,4128,4128,4128,4580,4455,,533,2104,1741,3830,,,,,
,,,4634,204,4517,4436,3414,4229,4634,,8904,204,2907,1953,,,,,
,,,2748,807,3243,4470,4807,4441,3338,,2748,807,2599,671,,,,,
,,,3710,2353,3444,4491,3218,3710,4368,,7980,2353,859,670,,,,,
,,,2086,863,4204,4725,4725,4581,4708,,2086,863,3085,2200,,,,,
,,,2336,1981,3764,3432,3788,4426,4455,,2336,1981,2744,3823,,,,,
,,,3730,65,3407,4208,3028,3298,4144,,8000,65,3051,672,,,,,
,,,45,4846,4905,3202,3667,4538,4829,,45,9116,2637,1953,,,,,
,,,666,219,3463,3346,4717,4717,3751,,666,219,999,3833,,,,,
,,,4159,77,4383,3663,3858,4287,4962,,8429,77,803,3828,,,,,
,,,4193,1390,3809,3389,3297,4888,3295,,8463,1390,889,3829,,,,,
,,,3141,945,4113,4216,4388,3723,4538,,7411,945,2858,1952,,,,,
,,,2855,2415,3796,4409,4832,4536,3054,,2855,2415,3119,3825,,,,,
,,,4587,534,3503,4583,4975,3967,4797,,8857,534,1015,233,,,,,
,,,4052,1882,4669,3614,4189,3381,3469,,8322,1882,2744,672,,,,,
,,,820,1490,3992,3715,4553,4425,3378,,820,1490,2841,672,,,,,
,,,1189,2401,4443,3992,4553,4536,3446,,1189,2401,2841,3825,,,,,
,,,418,935,3412,4521,4676,3640,4678,,418,935,63,671,,,,,
,,,2852,946,3802,3330,3015,4455,3297,,2852,946,63,3821,,,,,
,,,2363,4412,4508,4210,3900,4869,4225,,2363,8682,1600,1481,,,,,
,,,3644,2617,4738,3314,3895,3446,3295,,7914,2617,2369,3835,,,,,
,,,2363,4329,3374,3731,4584,3577,4232,,2363,8599,2280,1482,,,,,
