Port Key,Address Key,Port Name,Port Type,Port Size,Phone,Fax,800 Number,UN/LOCODE,Email,Website
257,3258,"""Tubarao""","""Seaport""","""Medium""",,,,,,"""www.vale.com"""
258,3259,"""Usiba""",,,,,,,,
259,3260,"""Vila do Conde""","""Pier, Jetty or Wharf""","""Small""","""91-3182-9000""",,,"""BRVLC""","""gomes@cdp.com.br""","""www.cdp.com.br"""
260,3261,"""Vitoria""","""Seaport""","""Medium""","""55 27 3132 7314""","""55 27 3132 7313""",,"""BRVIX""","""falaporto@codesa.gov.br""","""www.portodevitoria.com.br"""
261,3262,"""Charlotte Amalie""",,,,,,,,
262,3263,"""Road Harbour""",,,,,,,,
263,3264,"""Tortola""",,,,,,"""VGTOV""",,
264,3265,"""Kuala Belait""",,,,,,"""BNKUB""",,
265,3266,"""Lumut""",,,,,,,,
266,3267,"""Muara""","""Pier, Jetty or Wharf""","""Small""","""6732-770222""","""6732-770283""",,"""BNMUA""",,"""www.ports.gov.bn"""
267,3268,"""Muara Harbour""",,,,,,,,
268,3269,"""Seria""",,,,,,,,
269,3270,"""Tanjong Salirontanjo""",,,,,,,,
270,3271,"""Balchik""",,,,,,,,
271,3272,"""Burgas""",,,,,,"""BGBOJ""",,
272,3273,"""Kavarna""",,,,,,,,
273,3274,"""Nessebar""",,,,,,,,
274,3275,"""Sofia""",,,,,,,,
275,3276,"""Varna""","""Seaport""","""Medium""","""67 77518 PORT BG""","""359 (052) 632 953""",,"""BGVAR""","""headoffice@port-varna.bg""","""www.port-varna.bg"""
276,3277,"""Kompong Som""",,,,,,,,
277,3278,"""Phnom Penh""","""River Port""","""Medium""","""855-23 427 802""",,,"""KHPNH""","""ppapmpwt@bigpond.com.kh""","""www.ppap.com.kh"""
278,3279,"""Sihanoukville""",,,,,,,,
279,3280,"""Douala""","""Seaport""","""Medium""","""237 420133""","""237 426797""",,"""CMDLA""",,"""www.otal.com/cameroon/index.htm"""
280,3281,"""Ebome Marine Terminal""",,,,,,,,
281,3282,"""Garoua""",,,,,,,,
282,3283,"""Kole Terminal""",,,,,,,,
283,3284,"""Kribi""",,,,,,,,
284,3285,"""Limboh Terminal""",,,,,,,,
285,3286,"""Moudi Terminal""",,,,,,,,
286,3287,"""Tiko""",,,,,,,,
287,3288,"""Victoria""",,,,,,,,
288,3289,"""Aklavik""",,,,,,,,
289,3290,"""Amherst""","""Harbor""","""Very Small""",,,,,,
290,3291,"""Amherstburg""","""Harbor""","""Small""",,,,,,
291,3292,"""Annapolis Royal""",,,,,,,,
292,3293,"""Argentia""","""Harbor""","""Small""","""709-227-5502""","""709-227-5592""",,,"""argentiainfo@argentia.ca""","""www.argentia.ca/port.html"""
293,3294,"""Arichat""","""Harbor""","""Small""",,,,,,
294,3295,"""Baddeck""","""Harbor""","""Small""","""902 295 3666""","""902 295 1729""",,,,
295,3296,"""Baie Comeau""","""Harbor""","""Small""",,,,,,
296,3297,"""Baie Verte""","""Harbor""","""Small""",,,,,,
297,3298,"""Bathurst""","""Seaport""","""Small""","""506 545 9222""","""506 545 9224""",,"""CABAT""",,
298,3299,"""Bay Roberts""","""Harbor""","""Small""",,,,,,
299,3300,"""Bayside""",,,,,,,,
300,3301,"""Beaver Harbour""","""Harbor""","""Small""",,,,,,
301,3302,"""Becancour""","""Seaport""","""Medium""","""819 294-6656""","""819 294-9020""",,"""CABEC""","""spipb@spipb.com""","""www.spipb.com"""
302,3303,"""Bella Coola""","""Harbor""","""Very Small""","""250 799 5633""",,,,,
303,3304,"""Belledune""","""Harbor""","""Small""","""506 522-1200""","""506 522-0803""",,,"""info@portofbelledune.ca""","""www.portofbelledune.ca"""
304,3305,"""Blanc-Sablon""","""Pier, Jetty or Wharf""","""Very Small""",,,,,,
305,3306,"""Botwood""","""Harbor""","""Very Small""",,,,,,
306,3307,"""Brandon""",,,,,,,,
307,3308,"""Bridgewater""","""Harbor""","""Small""",,,,,,
308,3309,"""Brooks""",,,,,,,,
309,3310,"""Buctouche Harbour""",,,,,,,,
310,3311,"""Burgeo""","""Harbor""","""Very Small""",,,,,,
311,3312,"""Burin""",,,,,,,,
312,3313,"""Calgary""",,,,,,"""CACAL""",,
313,3314,"""Cambridge Bay""",,,,,,,,
314,3315,"""Campbell River""","""Seaport""","""Small""",,,,,,
315,3316,"""Campbellton""","""Pier, Jetty or Wharf""","""Small""","""902 892 2491""",,,,,
316,3317,"""Canso""","""Harbor""","""Small""","""902 366 2391""",,,,,
317,3318,"""Cap-aux-Meules""","""Harbor""","""Small""",,,,,,
318,3319,"""Caraquet""","""Harbor""","""Small""","""506 727 6186""","""506 727 2020""",,,"""vilbasca@nbnet.nb.ca""",
319,3320,"""Carbonear""","""Pier, Jetty or Wharf""","""Small""","""709 596 1410""",,,,,
320,3321,"""Carleton""","""Harbor""","""Small""",,,,,,
321,3322,"""Carmanville""","""Pier, Jetty or Wharf""","""Small""","""709-534-2300""",,,,"""hacarmanville@nf.aibn.com""",
322,3323,"""Catalina""","""Pier, Jetty or Wharf""","""Very Small""","""709-469-2441""","""709 469 2946""",,,,
323,3324,"""Chandler""","""Harbor""","""Small""",,,,,,
324,3325,"""Charlottetown""","""Harbor""","""Small""","""902 566 7974""",,,,,
325,3326,"""Chatham""",,,,,,,,
326,3327,"""Chemainus""","""Seaport""","""Medium""","""(250) 246-2682""",,,,,
327,3328,"""Chicoutimi""","""Seaport""","""Small""","""418 543 0263""",,,,,
328,3329,"""Churchill""","""Pier, Jetty or Wharf""","""Small""","""204-675-8823""","""204-675-2550""",,,,
329,3330,"""Clarenville""","""Harbor""","""Small""",,,,,,
330,3331,"""Clarkson""","""Pier, Jetty or Wharf""","""Small""",,,,,,
331,3332,"""Cobourg""",,,,,,,,
332,3333,"""Collingwood""","""Harbor""","""Small""","""705 444-2500 x 3236""","""705 445-4755""",,"""CACOL""","""mkeast@collingwood.ca""","""www.collingwood.ca"""
333,3334,"""Come By Chance""","""Seaport""","""Small""",,,,,,
334,3335,"""Comox""","""Harbor""","""Small""",,,,,,
335,3336,"""Concord""","""Harbor""","""Small""",,,,,,
336,3337,"""Corner Brook""","""Seaport""","""Small""","""709-634-6600""","""709-634-6620""",,"""CACBK""","""info@cornerbrookportcorp.com""","""www.cornerbrookport.com"""
337,3338,"""Cornwall""","""Seaport""","""Small""",,,,"""CACWL""",,
338,3339,"""Country Harbour""","""Harbor""","""Small""",,,,,,
339,3340,"""Cowichan Bay""","""Harbor""","""Small""","""250 746 2500""","""250 746 5612""",,"""CACCB""",,
340,3341,"""Crofton""","""Seaport""","""Small""",,,,"""CACRO""",,
341,3342,"""Dalhousie""","""Seaport""","""Medium""","""506-684-3346""","""506-684-3388""",,,"""pdi@nb.aibn.com""","""www.portofdalhousie.com"""
342,3343,"""Dartmouth""",,,,,,,,
343,3344,"""Digby""","""Pier, Jetty or Wharf""","""Small""","""(902) 245-2437""","""(902) 245-4172""",,,"""portofdigby@portofdigby.ns.ca""","""www.portofdigby.ns.ca"""
344,3345,"""Dingwall""",,,,,,,,
345,3346,"""Don Mills""",,,,,,,,
346,3347,"""Duncan Bay""","""Seaport""","""Small""",,,,,,
347,3348,"""Edmonton""",,,,,,"""CAEDM""",,
348,3349,"""Esquimalt""","""Seaport""","""Medium""",,,,,,
349,3350,"""Fraser Port""","""River Port""","""Medium""","""604-665-9500""",,,,"""info@vfpa.ca""","""www.frpa.com"""
350,3351,"""Gaspe""","""Harbor""","""Small""",,,,,,"""www.tc.gc.ca/quebec/en/port/gaspe.htm"""
351,3352,"""Georgetown""","""Harbor""","""Small""",,,,"""GYGEO""",,
352,3353,"""Godbout""","""Harbor""","""Small""","""418 562 2500""","""418 560 8013""",,,"""stq@traversiers.gouv.qc.ca""",
353,3354,"""Goderich""","""Harbor""","""Small""","""519-524-6600""","""519-524-1466""","""800-280-7637""",,"""tourism@goderich.ca""","""www.goderich.ca"""
354,3355,"""Gold River""","""Harbor""","""Very Small""","""250-283-2202""","""250-283-7500""",,,"""villageofgoldriver@cablerocket.com""","""www.goldriver.ca"""
355,3356,"""Goose Bay""","""Pier, Jetty or Wharf""","""Very Small""",,,,,,
356,3357,"""Grand Bank""","""Harbor""","""Very Small""","""709 832 0255""",,,,"""hagrandbank@nf.aibn.com""",
357,3358,"""Grande Anse""",,,,,,,,
358,3359,"""Gros Cacouna""","""Harbor""","""Small""",,,,,,
359,3360,"""Halifax""","""Seaport""","""Large""","""902 426-8222""","""902 426-7335""",,"""CAHAL""",,"""www.portofhalifax.ca"""
360,3361,"""Hamilton""","""Seaport""","""Medium""","""905 525-4330""","""905 528-6554""","""800 263-2131""","""NZHLZ""","""info@hamiltonport.ca""","""www.hamiltonport.ca"""
361,3362,"""Hantsport""","""Pier, Jetty or Wharf""","""Very Small""",,,,,,
362,3363,"""Harbour Breton""","""Harbor""","""Small""",,,,,,
363,3364,"""Harbour Grace""","""Harbor""","""Small""","""709 596 0605""","""709 596 0613""",,,"""hrgrace.hrauth@nf.sympatico.ca""",
364,3365,"""Harmac""",,,,,,"""CAHMC""",,
365,3366,"""Havre St.Pierrehavre""","""Harbor""","""Small""","""418 538 2717""","""418 538 3439""",,,,
366,3367,"""High River""",,,,,,,,
367,3368,"""Holyrood""","""Harbor""","""Small""",,,,,,
368,3369,"""Hull""",,,,,,"""GBHUL""",,
369,3370,"""Iona""","""Harbor""","""Small""",,,,,,
370,3371,"""Iqaluit""","""Pier, Jetty or Wharf""","""Small""",,,,,,
371,3372,"""Kelsey Bay""",,,,,,,,
372,3373,"""Kingston""","""Harbor""","""Small""",,,,"""JMKIN""",,
373,3374,"""Kingsville""","""Harbor""","""Small""","""519-733-2305""","""519-733-8108""",,"""CAKVL""",,"""www.town.kingsville.on.ca"""
374,3375,"""Kitimat""","""Seaport""","""Small""","""250-632-8900""","""250-632-4995""",,,,"""www.portofkitimat.com"""
375,3376,"""La Have""","""Pier, Jetty or Wharf""","""Very Small""",,,,,,
376,3377,"""Les Escoumins""",,,,,,,,
377,3378,"""Les Mechins""",,,,,,,,
378,3379,"""Lewisporte""","""Seaport""","""Small""","""709-535-2737""","""709-535-2695""",,,"""info@lewisportecanada.com""","""www.lewisportecanada.com"""
379,3380,"""Little Narrows""","""Harbor""","""Very Small""",,,,,,
380,3381,"""Liverpool""","""Harbor""","""Small""",,,,"""GBLIV""",,
381,3382,"""Lockeport""","""Harbor""","""Small""","""902 875 6916""","""902 656 2449""",,,,
382,3383,"""Long Harbour""","""Harbor""","""Small""",,,,,,
383,3384,"""Long Pond""","""Harbor""","""Small""",,,,,,
384,3385,"""Louisbourg""","""Harbor""","""Small""",,,,,,
385,3386,"""Lunenburg""","""Harbor""","""Small""",,,,,,
386,3387,"""Main Brook""","""Pier, Jetty or Wharf""","""Very Small""",,,,,,
387,3388,"""Mandeville""",,,,,,,,
388,3389,"""Marathon""","""Pier, Jetty or Wharf""","""Small""","""807 229 3632""","""807 229 3619""",,,,
389,3390,"""Marystown""","""Pier, Jetty or Wharf""","""Very Small""",,,,,,
390,3391,"""Matane""",,,,,,,,
391,3392,"""Medicine Hat""",,,,,,,,
392,3393,"""Meteghan""","""Harbor""","""Small""",,,,,,
393,3394,"""Michipicoten Harbour""","""Harbor""","""Small""","""705 856 0606""","""705 856 9783""",,,"""info@superioraggregates.com""","""www.superioraggregates.com"""
394,3395,"""Middle Point""",,,,,,,,
395,3396,"""Midland""","""Harbor""","""Small""","""705-526-4275""","""705-526-9971""",,,"""info@town.midland.on.ca""","""www.town.midland.on.ca"""
396,3397,"""Mississauga""",,,,,,,,
397,3398,"""Montague""",,,,,,,,
398,3399,"""Montreal""","""Seaport""","""Large""","""(514) 283-7011""","""(514) 283-0829""",,"""CAMTR""","""info@port-montreal.com""","""www.port-montreal.com"""
399,3400,"""Mulgrave""","""Seaport""","""Small""","""902-747-2410""","""902-747-2453""",,,"""timgilfoy@straitsuperport.com""","""www.straitsuperport.com"""
400,3401,"""Nanaimo""","""Harbor""","""Small""","""(250) 753-4146""","""(250) 753-4899""",,"""CANNO""","""info@npa.ca""","""www.npa.ca"""
401,3402,"""Nanisivik""",,,,,,,,
402,3403,"""Natashquan""","""Pier, Jetty or Wharf""","""Very Small""",,,,,,
403,3404,"""Newcastle""","""Harbor""","""Small""",,,,"""AUNTL""",,
404,3405,"""New Glasgow""","""Harbor""","""Small""",,,,,,
405,3406,"""New Richmond""","""Pier, Jetty or Wharf""","""Very Small""",,,,,,
406,3407,"""North Sydney""","""Harbor""","""Small""",,,,,,
407,3408,"""Oakville""",,,,,,"""CAOAK""",,
408,3409,"""Ocean Falls""","""Harbor""","""Small""","""250 289 3859""",,,,,
409,3410,"""Oshawa""","""Harbor""","""Small""","""905 576 0400""","""905 576 5701""",,"""CAOSH""","""info@portofoshawa.ca""","""portofoshawa.ca"""
410,3411,"""Owen Sound""","""Harbor""","""Small""",,,,,,
411,3412,"""Parrsboro""","""Harbor""","""Small""",,,,,,"""www.town.parrsboro.ns.ca"""
412,3413,"""Parry Sound""","""Harbor""","""Small""","""705-746-2101""","""705-746-7461""",,,"""mayor@townofparrysound.com""","""www.town.parry-sound.on.ca"""
413,3414,"""Paspebiac""","""Harbor""","""Small""",,,,,,
414,3415,"""Penetanguishene""",,,,,,,,
415,3416,"""Penticton""",,,,,,,,
416,3417,"""Pictou""",,,,,,,,
417,3418,"""Pointe-au-Pic""","""Harbor""","""Very Small""",,,,,,
418,3419,"""Pointe Noire""",,,,,,"""CGPNR""",,
419,3420,"""Point Tupper""",,,,,,,,
420,3421,"""Port Alfred""",,,,,,,,
421,3422,"""Port Alice""","""Harbor""","""Small""","""604 284 7745""",,,,,"""www.westernpulp.bc.ca"""
422,3423,"""Port Aux Barqueport""","""Pier, Jetty or Wharf""","""Small""","""250 723 5312""","""250 723 1114""",,,"""info@portalberniportauthority.ca""","""www.portalberniportauthority.ca"""
423,3424,"""Port aux Basques""",,,,,,,,
424,3425,"""Port Cartier""","""Seaport""","""Small""","""418 766 2000""","""418 768 2344""",,,"""port@qcmines.com""","""www.qcmines.com"""
425,3426,"""Port Hardy""","""Harbor""","""Small""","""250 949 6332""","""250 949 6332""",,,,
426,3427,"""Port Hawkesbury""","""Seaport""","""Medium""","""902-747-2410""","""902-747-2453""",,,"""timgilfoy@straitsuperport.com""","""www.straitsuperport.com"""
427,3428,"""Port Hope""","""Harbor""","""Small""","""905-885-4544""","""905-885-7698""",,,"""admin@porthope.ca""","""www.porthope.ca"""
428,3429,"""Port Medway""","""Pier, Jetty or Wharf""","""Very Small""",,,,,,
429,3430,"""Port Mellon""","""Pier, Jetty or Wharf""","""Small""","""604-884-2575""",,,"""CAPML""","""hsppcomments@hspp.ca""","""www.hspp.ca"""
430,3431,"""Portneuf""","""Pier, Jetty or Wharf""","""Very Small""",,,,,,
431,3432,"""Port Saguenay""",,,,,,,,
432,3433,"""Port Stanley""","""Harbor""","""Small""",,,,"""FKPSY""",,
433,3434,"""Port Weller""","""Harbor""","""Small""","""905-641-1932""","""905-682-4525""",,,"""marketing@seaway.ca""","""www.seaway.ca"""
434,3435,"""Powell River""","""Pier, Jetty or Wharf""","""Small""","""604-485-8600""","""604-485-2913""",,,,"""www.powellriver.ca"""
435,3436,"""Prescott""","""Seaport""","""Small""","""613-925-4228""",,"""613-925-5022""",,"""hennessyr@portofprescott.com""","""www.portofprescott.com"""
436,3437,"""Prince Albert""",,,,,,,,
437,3438,"""Prince Rupert""","""Seaport""","""Medium""","""250 627-8899""","""250 627-8980""",,"""CAPRR""","""pcorp@rupertport.com""","""www.rupertport.com"""
438,3439,"""Pugwash""","""Harbor""","""Small""","""902 243139""",,,,,
439,3440,"""Quebec""",,,,,,"""CAQUE""",,
440,3441,"""Quesnel""","""Seaport""","""Large""","""418-648-3640""","""418-648-4160""",,,"""marketing@portquebec.ca""","""www.portquebec.ca"""
441,3442,"""Red Lake""",,,,,,,,
442,3443,"""Richibucto""","""Harbor""","""Small""","""506 523 9541""",,,,,
443,3444,"""Rimouski""","""Harbor""","""Small""",,,,,,
444,3445,"""Riverport""",,,,,,,,
445,3446,"""Roberts Bank""",,,,,,,,
446,3447,"""Saguenay""",,,,,,,,
447,3448,"""Sainte-Anne-des-Monts""",,,,,,,,
448,3449,"""Saint John""","""Seaport""","""Medium""","""506-636-4869""","""506-636-4443""",,,"""port@sjport.com""","""www.sjport.com"""
449,3450,"""Sarnia""","""Seaport""","""Small""","""519 3337 5121""","""519 344 8894""",,"""CASNI""","""harboumaster@sarship.com""",
450,3451,"""Saskatoon""",,,,,,"""CASAK""",,
451,3452,"""Saulte Ste Marie""","""River Port""","""Small""",,,,,,
452,3453,"""Sept-Iles""","""Pier, Jetty or Wharf""","""Medium""","""418-968-1231""","""418-962-4445""",,,"""portsi@portsi.com""","""www.portsi.com"""
453,3454,"""Shediac""","""Harbor""","""Small""",,,,,,
454,3455,"""Sheet Harbour""","""Pier, Jetty or Wharf""","""Very Small""",,,,,,
455,3456,"""Shelburne""","""Harbor""","""Small""",,,,,"""shelburnetown@ns.aliantzinc.ca""",
456,3457,"""Sherbrooke""",,,,,,,,
457,3458,"""Shippegan""","""Harbor""","""Small""",,,,,,
458,3459,"""Sorel""","""Seaport""","""Small""",,,,"""CASOR""",,
459,3460,"""Souris""","""Harbor""","""Small""",,,,,,
460,3461,"""Spragge""","""Pier, Jetty or Wharf""","""Very Small""",,,,,,
461,3462,"""Springdale""","""Pier, Jetty or Wharf""","""Small""","""709 673 3439""","""709 673 4969""",,,"""springdale.nf@thezone.net""",
462,3463,"""Squamish""","""Seaport""","""Small""","""604 892 3511""","""604 892 5623""",,,"""ron_anderson@sqterminals.com""","""www.sqterminals.com"""
463,3464,"""St Anthony""","""Pier, Jetty or Wharf""","""Very Small""",,,,,,
464,3465,"""Stephenville""","""Seaport""","""Medium""","""709-643-5626""","""709-643-6130""",,,"""dale@portofstephenville.ca""","""www.portofstephenville.ca"""
465,3466,"""Stewart""","""Pier, Jetty or Wharf""","""Small""","""250-636-2251""","""250-636-2417""",,,,"""www.stewart-hyder.com"""
466,3467,"""St John's""","""Harbor""","""Medium""","""709 738-4782""","""709 738-4784""",,,"""info@sjpa.com""","""www.sjpa.com"""
467,3468,"""St. Lawrence""",,,,,,,,
468,3469,"""St Romuald""","""Pier, Jetty or Wharf""","""Very Small""",,,,,,
469,3470,"""Summerside""","""Harbor""","""Small""",,,,"""CASUM""",,
470,3471,"""Sydney""","""Seaport""","""Medium""","""902 564 6882""","""902 564 0911""",,"""AUSYD""","""info@sydneyport.ca""","""www.portofsydney.ca"""
471,3472,"""Tahsis""","""Harbor""","""Small""","""250-934-6344""","""250-934-6622""",,,"""admin@villageoftahsis.com""",
472,3473,"""Texada Island""","""Harbor""","""Very Small""",,,,"""CATEX""",,
473,3474,"""Thunder Bay""","""Seaport""","""Medium""","""807-345-6400""","""807-345-9058""",,"""CATHU""","""tim@tbport.on.ca""","""www.portofthunderbay.ca"""
474,3475,"""Tillsonburg""",,,,,,,,
475,3476,"""Toronto""","""Seaport""","""Medium""","""416-863-2000""","""416-863-4830""",,"""CATOR""","""info@torontoport.com""","""www.torontoport.com"""
476,3477,"""Trenton""",,,,,,"""CATTC""",,
477,3478,"""Trois-Rivieres""",,,,,,,,
478,3479,"""Tuktoyaktuk""","""Pier, Jetty or Wharf""","""Very Small""",,,,,,
479,3480,"""Twillingate""","""Harbor""","""Small""","""709 884 2096""",,,,,
480,3481,"""Valleyfield""","""Seaport""","""Small""","""450-377-6686""","""450-377 2521""","""877-375-6686""","""CAVLF""","""frank@valport.ca""","""www.valport.ca"""
481,3482,"""Vancouver""","""Seaport""","""Large""","""604-665-9000""","""604-665-9007""","""866-284-4271""","""CAVAN""","""info@portmetrovancouver.com""","""www.portmetrovancouver.com"""
482,3483,"""Victoria""",,,,,,,,
483,3484,"""Wabush""",,,,,,,,
484,3485,"""Watson Island""",,,,,,,,
485,3486,"""Welland""","""River Port""","""Small""","""905-641-1932""","""905-682-4525""",,,"""marketing@seaway.ca""","""www.seaway.ca"""
486,3487,"""Weymouth""","""Pier, Jetty or Wharf""","""Very Small""",,,,,,
487,3488,"""Wheatley""",,,,,,,,
488,3489,"""Winchester""",,,,,,,,
489,3490,"""Windsor""","""River Port""","""Small""","""519-258-5741""","""519-258-5905""",,,"""wpa@portwindsor.com""","""www.portwindsor.com"""
490,3491,"""Winnipeg""",,,,,,"""CAWNP""",,
491,3492,"""Woodfibre""","""Pier, Jetty or Wharf""","""Very Small""",,,,,,
492,3493,"""Yarmouth""","""Harbor""","""Small""","""902 742 1803""","""902 742 3107""",,,"""dwhiting@swsda.com""","""www.portofyarmouth.com"""
493,3494,"""Porto Grande""",,,,,,,,
494,3495,"""Porto Praia""","""Pier, Jetty or Wharf""","""Very Small""","""633341""","""633899""",,,"""Portopraia@enapor.cv""","""www.enapor.cv"""
495,3496,"""Sal Island""",,,,,,,,
496,3497,"""Cayman Brac""",,,,,,,,
497,3498,"""Georgetown""",,,,,,"""GYGEO""",,
498,3499,"""Ancud""",,,,,,"""CLZUD""",,
499,3500,"""Antofagasta""","""Seaport""","""Medium""","""56 55 351177""","""56 55 351101""",,"""CLANF""","""fhauck@puertoantofagasta.cl""","""www.puertoantofagasta.cl"""
500,3501,"""Arica""","""Seaport""","""Medium""","""56 (58) 202080""","""56 (58) 202090""",,"""CLARI""","""puertoarica@puertoarica.cl""","""www.puertoarica.cl"""
501,3502,"""Balmaceda""",,,,,,,,
502,3503,"""Barquito""",,,,,,"""CLBAR""",,
503,3504,"""Cabo Negro""",,,,,,"""CLCNX""",,
504,3505,"""Caldera""","""Harbor""","""Small""",,,,"""CRCAL""",,
505,3506,"""Calderilla""",,,,,,,,
506,3507,"""Caleta Barquito""",,,,,,,,
507,3508,"""Caleta Coloso""",,,,,,"""CLCCL""",,
508,3509,"""Caleta Patillos""",,,,,,,,
509,3510,"""Castro""","""Pier, Jetty or Wharf""","""Very Small""","""56 65 631200""","""56 65 631296""",,"""CLWCA""","""castro@directemar.cl""",
510,3511,"""Chacabuco""",,,,,,"""CLCHB""",,
511,3512,"""Coquimbo""","""Seaport""","""Medium""","""56 51 313606""","""56 51 326146""",,"""CLCQQ""","""ptocqq@entelchile.net""","""www.puertocoquimbo.cl"""
512,3513,"""Coronel""","""Pier, Jetty or Wharf""","""Small""","""56 41 271 1021""","""56 41 271 1229""",,"""CLCNL""","""cpcoronel@directemar.cl""",
513,3514,"""Corral""",,,,,,"""CLCRR""",,
514,3515,"""Cruz Grande""",,,,,,,,
515,3516,"""Easter Island""",,,,,,,,
516,3517,"""Guayacan""","""Harbor""","""Small""","""56 51 225151""","""56 51 208270""",,"""CLGYC""",,
517,3518,"""Huasco""","""River Port""","""Small""","""56 54 531011""","""56 51 531011""",,"""CLHSO""","""cphuasco@directemar.cl""",
518,3519,"""Iquique""","""Seaport""","""Small""","""56 57 400100""","""56 57 41376""",,"""CLIQQ""","""epi@epi.cl""","""www.epi.cl"""
519,3520,"""Isla de Pascua""","""Pier, Jetty or Wharf""","""Very Small""","""56 39 222 3222""","""56 32 220 8020""",,"""CLIPC""",,
