Container Key,Owner Code,Serial Number,Check Digit,ISO Size Code,ISO Type Code
3152,HLXU,442968,0,42,G1
3153,HLBU,803417,2,22,U1
3154,HLXU,442973,6,42,G0
3155,HLBU,148066,0,45,G0
3156,HLBU,803433,6,22,U1
3157,HLBU,803434,1,22,U1
3158,HLBU,803439,9,22,U1
3159,HLBU,148081,9,45,G0
3160,HLXU,541298,0,42,G1
3161,HLBU,803445,10,22,U1
3162,HLXU,541311,7,42,G0
3163,HLBU,803456,8,22,U1
3164,HLXU,344708,3,22,G0
3165,CPSU,180871,6,22,G1
3166,HLXU,869001,2,45,P3
3167,HLBU,803469,7,22,U1
3168,HLBU,148109,7,45,G0
3169,CPSU,180877,9,22,G1
3170,HLXU,541329,3,42,G1
3171,HLXU,115353,6,22,G1
3172,HLXU,443035,7,42,G0
3173,HLBU,115356,5,45,G0
3174,HLXU,443040,2,42,G1
3175,HLXU,541344,1,42,G0
3176,HLBU,148134,8,45,G0
3177,HLXU,115366,5,22,G1
3178,HLXU,443048,6,42,G0
3179,HLBU,803501,3,22,U1
3180,HLBU,148142,10,45,G0
3181,HLXU,344749,10,22,G0
3182,HLXU,869041,3,45,P3
3183,HLXU,541366,8,42,G1
3184,HLXU,344758,7,22,G1
3185,HLBU,803510,0,22,U1
3186,HLXU,541378,1,42,G0
3187,HLXU,443076,3,42,G0
3188,HLBU,803525,0,22,U1
3189,HLXU,869062,4,45,P3
3190,HLBU,148165,1,45,G0
3191,HLBU,115400,5,45,G0
3192,HLBU,148169,3,45,G0
3193,CPSU,180932,7,22,G0
3194,HLBU,803527,1,22,U1
3195,HLXU,541382,1,42,G1
3196,HLBU,803539,5,22,U1
3197,CPSU,180949,8,22,G1
3198,HLXU,541398,7,42,G0
3199,CPSU,180951,7,22,G0
3200,HLXU,869080,9,45,P3
3201,CPSU,180954,3,22,G0
3202,HLXU,869082,10,45,P3
3203,HLXU,869084,0,45,P3
3204,HLXU,443099,5,42,G0
3205,HLXU,443102,9,42,G1
3206,HLBU,148190,2,45,G0
3207,CPSU,180960,4,22,G0
3208,HLXU,115425,5,22,G1
3209,HLXU,443105,5,42,G1
3210,CPSU,180961,10,22,G1
3211,HLBU,148195,10,45,G0
3212,HLXU,869092,2,45,P3
3213,CPSU,180971,2,22,G1
3214,CPSU,180973,3,22,G0
3215,HLXU,344821,7,22,G1
3216,HLBU,148214,9,45,G0
3217,HLXU,443127,1,42,G0
3218,HLBU,148215,4,45,G0
3219,HLBU,115451,4,45,G0
3220,HLXU,344829,0,22,G0
3221,HLXU,443134,8,42,G0
3222,HLXU,541439,2,42,G0
3223,CPSU,180995,10,22,G0
3224,HLBU,803589,9,22,U1
3225,HLXU,869128,2,45,P3
3226,HLXU,541449,5,42,G1
3227,HLXU,541450,9,42,G1
3228,HLBU,115464,3,45,G0
3229,HLXU,869132,2,45,P3
3230,HLBU,803597,0,22,U1
3231,HLBU,148239,1,45,G0
3232,HLBU,803601,10,22,U1
3233,HLBU,803604,6,22,U1
3234,HLXU,344853,6,22,G0
3235,HLXU,344858,3,22,G0
3236,HLBU,148250,8,45,G0
3237,HLXU,541473,0,42,G1
3238,HLXU,344874,7,22,G1
3239,HLBU,148277,1,45,G0
3240,CPSU,181052,3,22,G0
3241,HLXU,869184,7,45,P3
3242,CPSU,181062,6,22,G0
3243,HLBU,148297,7,45,G0
3244,HLBU,115530,10,45,G0
3245,HLXU,344906,5,22,G0
3246,HLBU,148300,0,45,G0
3247,HLBU,148306,3,45,G0
3248,HLXU,443219,6,42,G1
3249,CPSU,181085,8,22,G0
3250,HLXU,869218,6,45,P3
3251,HLXU,443238,6,42,G1
3252,HLXU,443248,9,42,G0
3253,HLXU,344947,1,22,G1
3254,HLXU,443252,9,42,G0
3255,HLBU,148341,7,45,G0
3256,HLXU,344953,2,22,G0
3257,HLXU,869242,1,45,P3
3258,HLBU,148347,10,45,G0
3259,HLXU,869248,4,45,P3
3260,HLXU,344962,10,22,G0
3261,HLXU,115586,3,22,G0
3262,CPSU,181126,3,22,G1
3263,HLXU,115598,7,22,G1
3264,HLXU,344980,4,22,G0
3265,CPSU,181141,1,22,G0
3266,HLBU,148374,1,45,G0
3267,HLXU,344981,10,22,G1
3268,CPSU,181144,8,22,G0
3269,HLBU,115609,7,45,G0
3270,HLXU,344986,7,22,G1
3271,HLXU,869276,1,45,P3
3272,HLXU,869277,7,45,P3
3273,HLBU,148382,3,45,G0
3274,CPSU,181151,4,22,G1
3275,HLXU,443299,8,42,G0
3276,HLXU,443304,2,42,G1
3277,HLXU,869288,5,45,P3
3278,HLXU,869293,0,45,P3
3279,HLXU,345005,0,22,G1
3280,HLXU,869297,2,45,P3
3281,HLXU,115634,5,22,G1
3282,CPSU,181171,10,22,G0
3283,HLXU,869302,7,45,P3
3284,HLXU,443318,7,42,G0
3285,HLBU,148409,6,45,G0
3286,HLXU,443322,7,42,G1
3287,CPSU,181177,2,22,G1
3288,HLXU,869313,5,45,P3
3289,HLXU,345031,7,22,G1
3290,CPSU,181192,0,22,G1
3291,HLXU,443337,7,42,G0
3292,HLXU,345039,0,22,G0
3293,HLBU,148433,1,45,G0
3294,HLXU,869333,0,45,P3
3295,CPSU,181206,4,22,G0
3296,HLXU,345053,3,22,G0
3297,HLBU,115681,5,45,G0
3298,HLXU,443366,10,42,G0
3299,HLBU,148454,2,45,G0
3300,HLXU,115690,10,22,G0
3301,HLXU,443378,3,42,G0
3302,CPSU,181235,7,22,G1
3303,CPSU,181236,2,22,G0
3304,HLXU,345081,0,22,G0
3305,HLXU,443387,0,42,G1
3306,HLXU,869373,1,45,P3
3307,HLXU,345087,3,22,G0
3308,HLBU,148480,9,45,G0
3309,HLXU,869381,3,45,P3
3310,CPSU,181254,7,22,G0
3311,HLXU,115724,9,22,G0
3312,HLXU,869391,6,45,P3
3313,HLXU,115735,7,22,G0
3314,HLXU,443416,2,42,G1
3315,HLXU,345113,9,22,G1
3316,HLXU,443419,9,42,G1
3317,HLXU,115742,3,22,G1
3318,HLXU,443423,9,42,G1
3319,HLBU,148516,9,45,G0
3320,HLBU,148517,4,45,G0
3321,HLXU,443428,6,42,G1
3322,HLXU,869420,8,45,P3
3323,HLXU,443436,8,42,G0
3324,HLBU,148524,0,45,G0
3325,HLXU,869422,9,45,P3
3326,HLBU,148527,7,45,G0
3327,HLXU,345138,1,22,G0
3328,CPSU,181301,3,22,G0
3329,HLXU,869430,0,45,P3
3330,HLXU,443447,6,42,G0
3331,HLBU,148536,4,45,G0
3332,CPSU,181305,5,22,G0
3333,HLBU,148539,0,45,G0
3334,HLXU,115776,3,22,G0
3335,HLXU,443461,9,42,G0
3336,HLBU,148551,2,45,G0
3337,HLBU,148558,0,45,G0
3338,HLXU,443486,1,42,G0
3339,CPSU,181350,1,22,G0
3340,HLXU,869478,5,45,P3
3341,HLXU,345203,2,22,G0
3342,HLXU,869495,4,45,P3
3343,HLXU,443511,1,42,G1
3344,HLXU,869498,0,45,P3
3345,HLXU,345211,4,22,G0
3346,HLBU,115836,1,45,G0
3347,HLXU,443518,10,42,G0
3348,HLXU,869503,5,45,P3
3349,HLXU,115844,0,22,G1
3350,HLXU,443530,1,42,G1
3351,HLBU,115851,10,45,G0
3352,HLXU,869517,10,45,P3
3353,HLXU,443537,10,42,G0
3354,CPSU,181394,4,22,G0
3355,HLXU,345246,10,22,G0
3356,HLBU,148641,6,45,G0
3357,HLXU,115875,4,22,G1
3358,CPSU,181414,9,22,G0
3359,HLBU,148647,9,45,G0
3360,HLXU,345259,9,22,G1
3361,HLBU,148652,4,45,G0
3362,HLXU,115898,6,22,G0
3363,HLXU,443580,5,42,G0
3364,CPSU,181437,0,22,G1
3365,HLXU,869565,2,45,P3
3366,CPSU,181436,5,22,G1
3367,HLXU,443586,8,42,G1
3368,HLXU,115911,2,22,G0
3369,HLXU,115926,2,22,G0
3370,HLXU,443609,9,42,G0
3371,HLXU,869594,5,45,P3
3372,CPSU,181472,4,22,G0
3373,HLXU,345334,2,22,G1
3374,HLBU,148729,0,45,G0
3375,CPSU,181499,8,22,G1
3376,HLXU,443649,10,42,G0
3377,HLBU,148739,3,45,G0
3378,HLBU,148746,10,45,G0
3379,CPSU,181514,5,22,G1
3380,HLBU,148749,6,45,G0
3381,HLXU,345359,5,22,G1
3382,HLBU,148751,5,45,G0
3383,HLBU,148754,1,45,G0
3384,HLBU,148755,7,45,G0
3385,HLXU,345371,7,22,G0
3386,CPSU,181533,5,22,G1
3387,CPSU,181549,0,22,G1
3388,HLBU,148782,9,45,G0
3389,HLBU,148791,6,45,G0
3390,HLBU,116034,8,45,G0
3391,CPSU,181588,6,22,G1
3392,CPSU,181591,0,22,G0
3393,HLBU,148827,6,45,G0
3394,HLBU,148840,3,45,G0
3395,HLXU,345458,6,22,G1
3396,CPSU,181622,3,22,G1
3397,HLBU,116088,3,45,G0
3398,HLXU,443777,3,42,G0
3399,HLXU,443786,0,42,G0
3400,HLXU,116115,1,22,G1
3401,HLXU,443795,8,42,G1
3402,HLXU,116120,7,22,G0
3403,HLXU,443805,10,42,G1
3404,CPSU,181667,1,22,G1
3405,HLBU,148903,5,45,G0
3406,HLXU,443817,3,42,G0
3407,CPSU,181680,9,22,G1
3408,HLXU,345520,0,22,G0
3409,HLXU,345527,9,22,G0
3410,HLXU,345528,4,22,G0
3411,HLXU,345531,9,22,G0
3412,HLXU,443839,10,42,G1
3413,HLXU,345538,7,22,G1
3414,CPSU,181700,3,22,G0
3415,HLXU,345541,1,22,G1
3416,HLBU,148934,9,45,G0
3417,CPSU,181702,4,22,G1
3418,CPSU,181707,1,22,G1
3419,HLXU,345547,4,22,G1
3420,HLXU,443852,7,42,G1
3421,HLXU,443859,5,42,G1
3422,HLXU,443862,10,42,G0
3423,HLXU,345560,1,22,G0
3424,HLXU,443880,4,42,G1
3425,CPSU,181742,5,22,G0
3426,HLXU,116210,0,22,G0
3427,CPSU,181752,8,22,G1
3428,CPSU,181754,9,22,G0
3429,HLXU,345595,7,22,G1
3430,HLBU,148991,9,45,G0
3431,HLXU,116229,2,22,G1
3432,HLXU,116232,7,22,G0
3433,HLXU,443912,2,42,G0
3434,HLBU,149008,3,45,G0
3435,HLXU,116241,4,22,G0
3436,CPSU,181777,0,22,G0
3437,HLXU,443932,8,42,G0
3438,HLXU,443934,9,42,G1
3439,HLXU,443937,5,42,G0
3440,HLXU,116260,4,22,G0
3441,HLXU,116262,5,22,G1
3442,HLBU,116273,6,45,G0
3443,HLXU,345649,1,22,G1
3444,CPSU,181814,4,22,G0
3445,HLBU,149055,0,45,G0
3446,HLBU,149063,2,45,G0
3447,CPSU,181836,0,22,G1
3448,CPSU,181847,9,22,G0
3449,HLXU,443992,4,42,G0
3450,CPSU,181851,9,22,G0
3451,HLXU,116326,2,22,G0
3452,HLBU,116332,6,45,G0
3453,HLXU,345710,0,22,G1
3454,HLBU,149103,2,45,G0
3455,HLXU,116335,10,22,G0
3456,HLBU,149115,6,45,G0
3457,HLXU,345724,5,22,G0
3458,CPSU,181886,4,22,G0
3459,HLXU,870020,8,45,R1
3460,HLBU,149124,3,45,G0
3461,HLBU,149127,10,45,G0
3462,HLXU,870024,10,45,R1
3463,HLXU,116361,6,22,G1
3464,HLXU,870026,0,45,R1
3465,HLXU,345739,5,22,G1
3466,HLBU,149132,5,45,G0
3467,HLXU,444045,8,42,G0
3468,HLXU,116364,2,22,G1
3469,HLBU,116369,2,45,G0
3470,HLXU,870037,9,45,R1
3471,CPSU,181914,0,22,G1
3472,CPSU,181915,6,22,G0
3473,HLXU,345761,10,22,G1
3474,HLBU,149153,6,45,G0
3475,HLXU,116391,4,22,G0
3476,HLXU,345769,3,22,G0
3477,HLBU,149169,1,45,G0
3478,HLXU,116404,2,22,G0
3479,CPSU,181945,4,22,G1
3480,HLXU,345788,3,22,G0
3481,HLXU,870086,7,45,R1
3482,HLXU,444109,5,42,G1
3483,CPSU,181975,2,22,G1
3484,HLXU,116441,7,22,G0
3485,HLXU,345839,1,22,G0
3486,CPSU,181999,10,22,G0
3487,HLXU,345843,1,22,G0
3488,HLXU,345844,7,22,G1
3489,HLBU,149240,3,45,G0
3490,HLXU,444153,6,42,G1
3491,HLXU,345851,3,22,G0
3492,CPSU,182024,4,22,G0
3493,HLXU,870165,2,45,R9
3494,HLXU,870169,4,45,R1
3495,HLXU,116507,5,22,G1
3496,HLXU,444193,7,42,G0
3497,CPSU,182053,7,22,G0
3498,HLXU,870183,7,45,R9
3499,HLXU,870186,3,45,R1
3500,HLBU,149295,4,45,G0
3501,HLXU,345904,2,22,G0
3502,CPSU,182066,6,22,G1
3503,CPSU,182068,7,22,G0
3504,HLXU,870198,7,45,R1
3505,HLBU,149309,8,45,G0
3506,HLXU,116543,4,22,G1
3507,HLXU,870207,3,45,R9
3508,HLXU,870211,3,45,R1
3509,HLBU,149318,5,45,G0
3510,HLXU,870215,5,45,R1
3511,HLXU,444234,2,42,G0
3512,HLXU,444235,8,42,G0
3513,HLBU,149324,6,45,G0
3514,HLXU,345933,5,22,G1
3515,HLXU,444236,3,42,G1
3516,HLXU,345936,1,22,G0
3517,CPSU,182100,3,22,G0
3518,HLXU,116565,0,22,G1
3519,HLXU,444249,2,42,G0
3520,HLXU,870235,0,45,R1
3521,CPSU,182108,7,22,G0
3522,HLXU,444254,8,42,G1
3523,HLXU,870242,7,45,R9
3524,HLXU,444259,5,42,G1
3525,HLBU,149348,3,45,G0
3526,CPSU,182120,9,22,G0
3527,HLBU,149360,5,45,G0
3528,HLXU,870265,9,45,R9
3529,HLXU,444282,5,42,G1
3530,HLXU,444285,1,42,G0
3531,HLXU,116607,1,22,G1
3532,HLXU,345988,6,22,G1
3533,HLXU,870281,2,45,R1
3534,HLXU,870282,8,45,R1
3535,HLXU,870283,3,45,R1
3536,CPSU,182165,7,22,G1
3537,HLXU,346006,4,22,G0
3538,HLBU,149402,6,45,G0
3539,HLBU,149404,7,45,G0
3540,HLXU,444318,5,42,G0
3541,HLXU,346015,1,22,G0
3542,HLXU,116643,0,22,G0
3543,HLBU,149417,6,45,G0
3544,CPSU,182185,2,22,G0
3545,HLXU,346027,5,22,G1
3546,HLBU,149425,8,45,G0
3547,HLXU,116658,0,22,G0
3548,HLBU,149428,4,45,G0
3549,HLXU,116663,6,22,G1
3550,HLXU,870330,10,45,R1
3551,CPSU,182204,1,22,G1
3552,HLXU,116673,9,22,G1
3553,HLXU,116676,5,22,G1
3554,CPSU,182213,9,22,G0
3555,CPSU,182222,6,22,G0
3556,HLXU,116686,8,22,G1
3557,HLXU,116689,4,22,G0
3558,HLXU,116691,3,22,G0
3559,HLXU,870357,3,45,R9
3560,HLXU,870359,4,45,R1
3561,HLBU,149464,3,45,G0
3562,HLXU,346073,7,22,G1
3563,HLXU,870367,6,45,R1
3564,HLXU,444386,3,42,G0
3565,HLXU,444388,4,42,G1
3566,CPSU,182250,3,22,G0
3567,HLXU,116719,1,22,G1
3568,HLXU,346097,4,22,G1
3569,HLBU,149490,10,45,G0
3570,CPSU,182261,1,22,G1
3571,HLXU,870389,2,45,R9
3572,HLXU,346103,4,22,G0
3573,HLXU,444407,3,42,G0
3574,HLXU,444409,4,42,G0
3575,CPSU,182274,0,22,G0
3576,HLBU,149506,4,45,G0
3577,HLBU,149511,10,45,G0
3578,HLBU,149512,5,45,G0
3579,HLXU,346121,9,22,G1
3580,HLXU,444427,9,42,G1
3581,HLXU,444432,4,42,G0
3582,HLBU,149525,4,45,G0
3583,HLXU,346135,3,22,G1
3584,HLXU,870431,1,45,R9
3585,HLXU,346146,1,22,G1
3586,HLXU,870436,9,45,R9
3587,CPSU,182312,10,22,G0
3588,HLXU,444456,1,42,G0
3589,HLBU,149544,4,45,G0
3590,HLXU,870446,1,45,R1
3591,HLXU,346158,5,22,G0
3592,HLXU,116786,4,22,G0
3593,HLXU,116791,10,22,G0
3594,CPSU,182333,0,22,G0
3595,HLXU,116810,9,22,G0
3596,CPSU,182347,5,22,G0
3597,HLXU,346189,9,22,G0
3598,HLXU,116821,7,22,G0
3599,CPSU,182358,3,22,G1
3600,HLXU,346206,7,22,G1
3601,HLXU,870495,10,45,R1
3602,CPSU,182373,1,22,G1
3603,HLXU,870508,8,45,R9
3604,HLXU,346225,7,22,G0
3605,HLXU,444531,5,42,G1
3606,HLXU,116856,2,22,G1
3607,HLXU,870521,5,45,R9
3608,HLXU,116864,4,22,G1
3609,HLXU,346240,5,22,G1
3610,CPSU,182401,8,22,G0
3611,HLXU,444555,2,42,G0
3612,HLBU,149644,0,45,G0
3613,HLBU,149643,5,45,G0
3614,HLXU,444559,4,42,G1
3615,CPSU,182416,8,22,G1
3616,HLXU,346257,6,22,G0
3617,HLXU,116882,9,22,G0
3618,HLXU,116883,4,22,G0
3619,HLBU,149652,2,45,G0
3620,HLXU,116887,6,22,G0
3621,HLBU,149656,4,45,G0
3622,HLXU,444569,7,42,G1
3623,HLXU,444568,1,42,G0
3624,HLBU,149667,2,45,G0
3625,HLXU,870563,7,45,R1
3626,HLXU,444583,10,42,G0
3627,CPSU,182440,3,22,G1
3628,CPSU,182443,10,22,G1
3629,HLXU,870572,4,45,R1
3630,HLXU,116913,1,22,G1
3631,HLXU,444596,9,42,G0
3632,HLXU,870580,6,45,R1
3633,HLXU,444599,5,42,G0
3634,CPSU,182460,9,22,G0
3635,HLXU,444605,5,42,G0
3636,HLXU,116931,6,22,G0
3637,HLXU,444613,7,42,G1
3638,HLXU,116944,5,22,G1
3639,HLXU,116950,6,22,G1
3640,HLXU,346327,4,22,G1
3641,HLXU,116957,4,22,G1
3642,HLBU,149726,2,45,G0
3643,HLXU,870627,4,45,R1
3644,HLBU,149733,9,45,G0
3645,CPSU,182501,4,22,G0
3646,HLXU,346344,3,22,G1
3647,CPSU,182507,7,22,G0
3648,HLXU,116973,8,22,G1
3649,HLXU,346355,1,22,G0
3650,HLXU,444660,4,42,G1
3651,HLXU,444670,7,42,G1
3652,CPSU,182538,0,22,G1
3653,HLXU,117003,10,22,G0
3654,HLBU,149777,1,45,G0
3655,HLXU,444689,9,42,G1
3656,CPSU,182552,3,22,G1
3657,HLXU,346392,6,22,G1
3658,CPSU,182554,4,22,G1
3659,HLXU,444703,0,42,G0
3660,HLBU,149798,2,45,G0
3661,HLXU,870698,9,45,R9
3662,HLXU,117034,3,22,G0
3663,HLXU,870707,5,45,R1
3664,HLXU,870708,0,45,R1
3665,HLXU,444733,9,42,G1
3666,HLXU,870718,3,45,R1
3667,HLXU,444736,5,42,G0
3668,HLXU,346436,8,22,G0
3669,HLXU,117066,2,22,G1
3670,CPSU,182603,1,22,G0
3671,CPSU,182604,7,22,G0
3672,HLXU,117070,2,22,G0
3673,CPSU,182607,3,22,G1
3674,HLXU,870735,2,45,R9
3675,HLXU,444754,10,42,G0
3676,HLXU,870738,9,45,R9
3677,HLXU,444758,1,42,G0
3678,HLXU,346460,3,22,G0
3679,HLXU,346464,5,22,G1
3680,HLXU,444768,4,42,G0
3681,HLXU,870754,2,45,R9
3682,HLXU,346477,4,22,G1
3683,HLXU,117102,0,22,G1
3684,CPSU,182638,7,22,G1
3685,HLXU,444783,2,42,G1
3686,HLXU,870773,2,45,R1
3687,HLXU,346487,7,22,G0
3688,HLXU,444797,7,42,G1
3689,HLXU,870790,1,45,R1
3690,HLXU,870791,7,45,R9
3691,HLXU,870795,9,45,R9
3692,HLXU,870814,8,45,R1
3693,HLXU,117151,9,22,G1
3694,HLXU,444834,0,42,G0
3695,HLXU,346537,10,22,G0
3696,HLXU,444843,8,42,G1
3697,CPSU,182700,1,22,G1
3698,HLXU,346541,10,22,G0
3699,CPSU,182705,9,22,G0
3700,HLXU,444853,0,42,G0
3701,HLXU,870837,10,45,R9
3702,HLXU,870841,10,45,R1
3703,HLXU,117179,8,22,G1
3704,HLXU,346557,5,22,G0
3705,HLXU,870847,2,45,R1
3706,HLXU,444868,0,42,G0
3707,HLXU,346565,7,22,G1
3708,HLXU,870855,4,45,R1
3709,HLXU,346570,2,22,G0
3710,HLXU,444876,2,42,G1
3711,HLXU,346583,1,22,G1
3712,HLXU,117207,4,22,G1
3713,HLXU,444889,1,42,G1
3714,HLXU,346596,0,22,G1
3715,HLXU,444912,0,42,G0
3716,HLXU,346620,5,22,G1
3717,CPSU,182785,0,22,G1
3718,HLXU,117252,0,22,G0
3719,HLXU,346629,4,22,G0
3720,HLXU,346628,9,22,G0
3721,HLXU,444942,9,42,G0
3722,HLXU,870929,4,45,R1
3723,CPSU,182805,5,22,G1
3724,HLXU,117270,5,22,G0
3725,HLXU,444958,4,42,G1
3726,HLXU,444966,6,42,G0
3727,HLXU,444970,6,42,G1
3728,HLXU,870955,0,45,R1
3729,CPSU,182856,4,22,G1
3730,HLXU,870992,5,45,R9
3731,HLXU,870995,1,45,R1
3732,HLXU,117331,6,22,G0
3733,HLXU,871002,1,45,R9
3734,HLXU,117349,2,22,G0
3735,HLXU,445032,7,42,G0
3736,CPSU,182898,6,22,G1
3737,HLXU,871028,10,45,R9
3738,HLXU,117365,6,22,G1
3739,HLXU,346743,3,22,G1
3740,HLXU,117373,8,22,G1
3741,HLXU,871039,8,45,R9
3742,CPSU,182920,10,22,G0
3743,CPSU,182921,5,22,G0
3744,HLXU,346766,5,22,G1
3745,CPSU,182928,3,22,G0
3746,HLXU,445077,5,42,G1
3747,HLXU,346775,2,22,G0
3748,CPSU,182939,1,22,G1
3749,HLXU,346781,3,22,G0
3750,HLXU,445086,2,42,G1
3751,HLXU,117410,1,22,G0
3752,HLXU,871074,1,45,R9
3753,HLXU,871077,8,45,R9
3754,HLXU,117414,3,22,G1
3755,HLXU,346793,7,22,G0
3756,HLXU,871098,9,45,R9
3757,HLXU,445121,5,42,G0
3758,HLXU,445124,1,42,G1
3759,HLXU,117445,7,22,G1
3760,HLXU,117446,2,22,G0
3761,HLXU,117453,9,22,G1
3762,CPSU,182989,5,22,G1
3763,HLXU,445137,0,42,G1
3764,HLXU,445139,1,42,G1
3765,CPSU,182999,8,22,G0
3766,HLXU,445144,7,42,G0
3767,HLXU,445153,4,42,G1
3768,HLXU,117475,5,22,G0
3769,HLXU,871154,2,45,R1
3770,HLXU,871160,3,45,R9
3771,HLXU,871168,7,45,R1
3772,HLXU,445187,4,42,G1
3773,CPSU,183044,8,22,G1
3774,HLXU,445195,6,42,G1
3775,HLXU,445196,1,42,G0
3776,HLXU,117522,1,22,G1
3777,HLXU,445222,7,42,G1
3778,CPSU,183096,2,22,G1
3779,CPSU,183097,8,22,G0
3780,HLXU,871227,7,45,R9
3781,HLBU,904003,5,45,R1
3782,CPSU,183109,0,22,G0
3783,HLXU,871237,10,45,R9
3784,HLXU,445264,9,42,G1
3785,HLXU,871255,4,45,R1
3786,CPSU,183141,8,22,G0
3787,CPSU,183147,0,22,G1
3788,HLXU,445291,0,42,G1
3789,HLXU,871278,6,45,R1
3790,CPSU,183150,5,22,G0
3791,CPSU,183157,3,22,G1
3792,CPSU,183163,4,22,G0
3793,CPSU,183165,5,22,G0
3794,CPSU,183168,1,22,G0
3795,HLXU,445312,0,42,G1
3796,CPSU,183169,7,22,G0
3797,HLXU,445315,7,42,G1
3798,HLXU,871296,0,45,R9
3799,HLXU,445326,5,42,G1
3800,HLXU,871312,3,45,R1
3801,HLXU,871315,10,45,R9
3802,CPSU,183190,6,22,G1
3803,HLBU,904087,9,45,R9
3804,CPSU,183194,8,22,G1
3805,HLBU,904093,10,45,R1
3806,HLXU,445354,2,42,G1
3807,HLXU,117686,6,22,G1
3808,HLXU,445374,8,42,G0
3809,HLXU,871361,1,45,R1
3810,HLXU,445383,5,42,G1
3811,HLXU,871370,9,45,R1
3812,HLXU,871373,5,45,R9
3813,HLBU,904143,2,45,R1
3814,HLBU,904154,0,45,R9
3815,HLBU,904161,7,45,R9
3816,HLXU,445410,6,42,G1
3817,HLXU,871402,7,45,R9
3818,HLXU,117743,5,22,G0
3819,HLXU,445429,8,42,G0
3820,HLXU,445430,1,42,G1
3821,HLBU,904188,0,45,R1
3822,HLXU,871434,6,45,R9
3823,HLBU,904206,4,45,R1
3824,HLBU,904232,0,45,R1
3825,HLXU,117805,1,22,G0
3826,HLXU,445489,4,42,G1
3827,HLBU,904247,0,45,R9
3828,HLBU,904262,9,45,R1
3829,HLBU,904300,8,45,R9
3830,HLBU,904303,4,45,R1
3831,HLXU,445553,10,42,G0
3832,HLXU,871549,2,45,R1
3833,HLXU,117891,4,22,G0
3834,HLXU,871557,4,45,R1
3835,HLXU,445578,2,42,G1
3836,HLXU,445586,4,42,G1
3837,HLBU,904350,1,45,R1
3838,HLXU,445602,7,42,G1
3839,HLBU,904354,3,45,R1
3840,HLXU,445608,10,42,G1
3841,HLXU,445611,4,42,G1
3842,HLXU,445615,6,42,G0
3843,HLXU,871605,6,45,R1
3844,HLXU,871613,8,45,R1
3845,HLBU,904391,8,45,R9
3846,HLXU,117963,3,22,G1
3847,HLXU,445651,5,42,G1
3848,HLXU,871637,5,45,R9
3849,HLXU,445653,6,42,G0
3850,HLXU,117979,9,22,G0
3851,HLBU,904416,10,45,R1
3852,HLXU,871650,2,45,R1
3853,HLXU,117986,5,22,G0
3854,HLXU,871652,3,45,R9
3855,HLXU,871653,9,45,R9
3856,HLXU,117991,0,22,G0
3857,HLXU,445679,4,42,G0
3858,HLBU,904439,1,45,R9
3859,HLXU,118010,4,22,G0
3860,HLXU,118015,1,22,G1
3861,HLXU,118016,7,22,G0
3862,HLXU,445698,4,42,G0
3863,HLXU,871688,4,45,R9
3864,HLBU,904461,6,45,R9
3865,HLXU,871698,7,45,R9
3866,HLXU,118040,2,22,G0
3867,HLXU,445737,9,42,G1
3868,HLXU,871740,6,45,R9
3869,HLXU,445758,10,42,G1
3870,HLXU,118081,9,22,G1
3871,HLBU,904514,5,45,R1
3872,HLXU,445763,5,42,G0
3873,HLXU,118090,6,22,G0
3874,HLXU,445773,8,42,G0
3875,HLXU,445774,3,42,G1
3876,HLBU,904527,4,45,R1
3877,HLBU,904543,8,45,R9
3878,HLXU,871777,2,45,R1
3879,HLXU,445799,6,42,G1
3880,HLXU,871788,0,45,R1
3881,HLXU,445808,2,42,G1
3882,HLXU,445814,3,42,G0
3883,HLXU,871804,3,45,R9
3884,HLXU,118145,6,22,G0
3885,HLBU,904594,7,45,R9
3886,HLBU,904595,2,45,R9
3887,HLBU,904610,10,45,R9
3888,HLXU,445864,7,42,G0
3889,HLXU,871853,1,45,R1
3890,HLBU,904635,2,45,R9
3891,HLBU,904646,0,45,R9
3892,HLBU,904647,6,45,R9
3893,HLXU,118214,9,22,G0
3894,HLXU,118218,0,22,G1
3895,HLXU,118229,9,22,G1
3896,HLXU,871906,0,45,R1
3897,HLXU,871907,6,45,R1
3898,HLXU,118244,7,22,G0
3899,HLXU,445928,4,42,G0
3900,HLBU,904687,7,45,R9
3901,HLXU,871931,1,45,R1
3902,HLXU,445949,5,42,G1
3903,HLXU,445959,8,42,G1
3904,HLBU,904716,9,45,R1
3905,HLXU,445972,5,42,G0
3906,HLXU,118310,3,22,G0
3907,HLXU,118314,5,22,G0
3908,HLXU,445995,7,42,G0
3909,HLXU,118320,6,22,G1
3910,HLXU,118331,4,22,G1
3911,HLXU,871998,6,45,R9
3912,HLBU,904769,9,45,R1
3913,HLXU,446021,7,42,G1
3914,HLXU,872012,2,45,R9
3915,HLXU,118353,0,22,G0
3916,HLXU,446034,6,42,G0
3917,HLXU,872019,0,45,R9
3918,HLXU,872028,8,45,R9
3919,HLXU,872030,7,45,R9
3920,HLBU,904798,1,45,R1
3921,HLXU,118378,3,22,G0
3922,HLXU,118394,7,22,G1
3923,HLXU,872064,7,45,R9
3924,HLXU,446089,7,42,G0
3925,HLXU,118410,10,22,G1
3926,HLXU,118411,5,22,G1
