Bill-of-Lading Key,Bill-of-Lading Number,Issued Date,Consignor Key,Consignee Key,Foreign Transporter Key,Foreign Consolidator Key,Courier Key,Domestic Transporter Key,Domestic Consolidator Key,Ship Mode,Place of Receipt Key,Place of Delivery Key,Port of Loading Key,Port of Discharge Key,Commodity Key,Container Key,Incoterm,Expected Tariffs,Actual Tariffs
329,,,774,2978,3513,3972,4424,3644,4821,,774,2978,2142,3827,,,,,
330,,,2363,3592,3935,3935,3112,4295,4773,,2363,7862,392,1481,,,,,
331,,,423,1071,3004,3397,4740,3537,4157,,423,1071,1795,671,,,,,
332,,,1153,872,3318,3318,4425,4795,3381,,1153,872,4270,671,,,,,
333,,,3667,2448,3506,3955,4319,4702,3414,,7937,2448,3155,1954,,,,,
334,,,942,204,4436,4436,4888,3742,4962,,942,204,2907,3832,,,,,
335,,,2363,2584,3849,4212,3705,4877,3247,,2363,2584,1600,1481,,,,,
336,,,2679,2452,3165,4113,4250,3298,4810,,2679,2452,2858,671,,,,,
337,,,3769,2888,3318,3318,3705,4536,4536,,8039,2888,4270,3836,,,,,
338,,,4424,3753,3927,3980,3435,4424,4966,,8694,8023,390,3829,,,,,
339,,,2363,452,3745,4318,3623,3376,3700,,2363,452,1261,1482,,,,,
340,,,2344,2669,4529,4198,4776,3446,3856,,2344,2669,819,3829,,,,,
341,,,1298,948,3640,4336,4004,3644,4962,,1298,948,1692,3832,,,,,
342,,,2679,3519,4436,4436,3799,3646,3520,,2679,7789,2907,674,,,,,
343,,,4193,2265,4130,4231,3676,4635,4536,,8463,2265,127,3829,,,,,
344,,,1185,1071,3126,3126,4712,3228,3178,,1185,1071,1794,669,,,,,
345,,,4209,1165,3441,4357,4323,3424,3906,,8479,1165,183,673,,,,,
346,,,2363,1348,3526,3345,3526,4432,3757,,2363,1348,3357,1482,,,,,
347,,,2786,2381,3908,3107,4097,4426,3856,,2786,2381,2744,3834,,,,,
348,,,2363,2947,4671,4196,3320,3289,3221,,2363,2947,2805,1481,,,,,
349,,,1291,2947,4840,4054,4832,3428,3828,,1291,2947,2805,3826,,,,,
350,,,2852,2456,4576,3602,4776,4159,3054,,2852,2456,2599,3825,,,,,
351,,,2819,570,3342,3143,3342,4426,3418,,2819,570,2494,3829,,,,,
352,,,784,1428,3775,3642,4437,4803,3178,,784,1428,2092,671,,,,,
353,,,4580,301,3491,3491,3558,4962,3297,,8850,301,2166,3830,,,,,
354,,,2363,3207,4344,4616,3715,3808,3400,,2363,7477,2840,1481,,,,,
355,,,4193,1857,3113,3113,4933,4308,3751,,8463,1857,1415,3819,,,,,
356,,,1146,2221,4767,3359,3317,4888,3295,,1146,2221,2494,3830,,,,,
357,,,2545,4738,3488,3272,3895,3254,3924,,2545,9008,2369,672,,,,,
358,,,2363,2406,4422,4625,3413,3260,4632,,2363,2406,2744,1482,,,,,
359,,,2363,2179,4246,4121,3296,3468,4704,,2363,2179,1685,1481,,,,,
360,,,3394,1599,3817,3288,3083,4357,4142,,7664,1599,3200,183,,,,,
361,,,1176,945,3165,4113,3321,3681,3607,,1176,945,2859,673,,,,,
362,,,2855,4397,3992,3715,3297,3001,4287,,2855,8667,2841,3827,,,,,
363,,,1298,3506,4264,3313,4776,4635,3418,,1298,7776,1164,3826,,,,,
364,,,4536,1433,4305,4629,4840,4717,3418,,8806,1433,891,3826,,,,,
365,,,586,2668,4195,4110,3954,3093,3741,,586,2668,1598,671,,,,,
366,,,2764,1399,3027,4463,3115,3620,3958,,2764,1399,803,672,,,,,
367,,,1115,31,4196,3432,4503,4090,4153,,1115,31,2744,233,,,,,
368,,,2426,1527,4675,3443,3573,4717,3751,,2426,1527,4216,3826,,,,,
369,,,4741,979,4113,4113,3696,3703,3323,,9011,979,2859,671,,,,,
370,,,2363,2012,3002,3002,3846,3315,4465,,2363,2012,3051,1482,,,,,
371,,,2137,672,3491,3491,3558,3352,4691,,2137,672,2166,670,,,,,
372,,,23,4524,3226,3226,4524,3579,4480,,23,8794,2948,2200,,,,,
373,,,64,1125,4644,4644,3199,3922,3316,,64,1125,3185,670,,,,,
374,,,2651,1120,4305,4664,3327,3580,3472,,2651,1120,935,672,,,,,
375,,,3828,294,3866,3048,4913,4159,4424,,8098,294,2235,3829,,,,,
376,,,4632,17,3347,4121,4975,3575,3246,,8902,17,1685,233,,,,,
377,,,892,2335,3857,4521,3122,4201,3721,,892,2335,63,669,,,,,
378,,,1298,1760,3586,3586,3317,3446,4776,,1298,1760,4250,3831,,,,,
379,,,456,1199,3386,4067,4097,4455,3418,,456,1199,2494,3834,,,,,
380,,,2380,4524,4524,3226,3226,4455,3828,,2380,8794,2948,3826,,,,,
381,,,1484,431,3093,4158,3930,4441,4684,,1484,431,2683,671,,,,,
382,,,859,258,4655,4960,3742,4159,4287,,859,258,35,3829,,,,,
383,,,2616,979,3165,4113,3165,3772,4726,,2616,979,2859,670,,,,,
384,,,4293,2265,4344,4680,3618,3579,3408,,8563,2265,127,2200,,,,,
385,,,3295,2578,3027,4381,4463,4635,4821,,7565,2578,802,3836,,,,,
386,,,976,1975,4866,4347,4452,4717,3437,,976,1975,284,3829,,,,,
387,,,616,4762,3620,4762,4762,4538,4702,,616,9032,3223,1951,,,,,
388,,,2956,3668,4007,4956,4634,4702,3414,,2956,7938,831,1951,,,,,
389,,,731,2795,4344,4851,3715,4835,4921,,731,2795,2840,1951,,,,,
390,,,4695,3452,3858,4442,4304,4311,3996,,8965,7722,803,233,,,,,
391,,,2363,2769,4074,4110,4602,3481,4516,,2363,2769,1599,1481,,,,,
392,,,1371,1654,4370,3443,3443,4287,4821,,1371,1654,4215,3833,,,,,
393,,,3767,2615,3122,4056,4634,4702,4634,,8037,2615,63,1952,,,,,
394,,,2870,238,4128,4566,3252,3338,3807,,2870,238,3058,672,,,,,
395,,,1072,4277,4624,4665,4703,4159,3856,,1072,8547,2598,3830,,,,,
396,,,1313,238,3484,3591,4634,3111,4921,,1313,238,3058,1953,,,,,
397,,,2363,31,3100,4023,4759,4252,4210,,2363,31,2744,1482,,,,,
398,,,533,2798,4170,3157,4957,4426,3856,,533,2798,3355,3829,,,,,
399,,,2434,3176,4089,4526,4999,4129,4144,,2434,7446,1600,674,,,,,
400,,,4829,126,3857,3802,3262,4666,3111,,9099,126,63,1952,,,,,
401,,,1058,665,4305,4095,4758,3091,3218,,1058,665,2055,674,,,,,
402,,,2764,4524,3284,3226,3284,4621,3725,,2764,8794,2948,671,,,,,
403,,,4536,1886,4139,4509,4097,3742,3856,,8806,1886,2042,3825,,,,,
404,,,1283,1797,4863,4469,3103,4159,3437,,1283,1797,2552,3831,,,,,
405,,,4810,1935,4529,4125,3607,3034,4176,,9080,1935,819,671,,,,,
406,,,3060,372,3726,3204,4202,3967,3561,,7330,372,802,233,,,,,
407,,,1283,2685,3053,4839,3356,4580,3295,,1283,2685,1096,3829,,,,,
408,,,962,339,4839,4839,3053,3343,3781,,962,339,1096,671,,,,,
409,,,2363,914,3002,4028,4279,3576,3908,,2363,914,3051,1482,,,,,
410,,,1605,4524,3226,3226,4730,4008,4942,,1605,8794,2948,671,,,,,
411,,,2344,1972,3329,4789,3317,4888,3828,,2344,1972,4215,3827,,,,,
412,,,2500,2955,3692,3983,3921,4426,4776,,2500,2955,1685,3820,,,,,
413,,,2436,2728,4037,3274,3317,4888,3054,,2436,2728,2369,3828,,,,,
414,,,533,601,3633,3272,3895,3742,4966,,533,601,2369,3830,,,,,
415,,,2550,2911,3995,3445,3995,4132,3092,,2550,2911,2386,233,,,,,
416,,,965,986,4123,4580,3201,3404,4741,,965,986,1390,672,,,,,
417,,,3441,4354,4354,4165,4357,4360,3253,,7711,8624,2177,183,,,,,
418,,,1709,1142,4069,3368,4097,4580,3742,,1709,1142,2599,3828,,,,,
419,,,1871,354,3362,3911,3657,3418,3054,,1871,354,2598,3827,,,,,
420,,,4539,2074,3345,3524,4957,4795,4684,,8809,2074,3355,674,,,,,
421,,,4803,130,3802,3802,3043,4901,3696,,9073,130,63,671,,,,,
422,,,3124,1392,3562,4764,3338,4408,3497,,7394,1392,2744,672,,,,,
423,,,1072,2446,4305,4629,3428,4159,4966,,1072,2446,892,3831,,,,,
424,,,3437,355,3075,3075,3743,3437,4966,,7707,355,2796,3827,,,,,
425,,,2405,2542,4399,4318,4405,3646,3781,,2405,2542,1261,670,,,,,
426,,,4142,630,4429,4940,4142,4357,3253,,8412,630,203,183,,,,,
427,,,3501,696,3175,4967,4272,3847,3060,,7771,696,1598,233,,,,,
428,,,2491,1361,3004,3397,3397,3618,4480,,2491,1361,1795,2200,,,,,
429,,,76,1103,3506,3754,3977,3742,3297,,76,1103,1163,3832,,,,,
430,,,2363,1430,3692,4121,3656,4838,4633,,2363,1430,1685,1482,,,,,
431,,,2344,512,3633,4037,3349,4962,3446,,2344,512,2368,3825,,,,,
432,,,3828,2798,4170,4062,3526,4962,4966,,8098,2798,3356,3825,,,,,
433,,,4202,4738,4048,3272,4048,4192,4969,,8472,9008,2368,233,,,,,
434,,,2363,2265,3367,4642,4588,3831,4446,,2363,2265,127,1481,,,,,
435,,,2344,2644,3145,4076,4780,4424,3446,,2344,2644,2256,3832,,,,,
436,,,3742,4023,3177,3908,4880,4888,3856,,8012,8293,2744,3821,,,,,
437,,,671,1063,3641,3655,4401,3475,3162,,671,1063,2142,671,,,,,
438,,,2786,2414,4344,3182,3392,3446,4962,,2786,2414,2045,3826,,,,,
439,,,3856,2594,3796,4409,4536,3418,4776,,8126,2594,3120,3829,,,,,
440,,,1583,75,4986,4583,3729,3211,3060,,1583,75,1015,233,,,,,
441,,,2301,3634,4141,3699,4265,3744,3846,,2301,7904,2552,671,,,,,
442,,,386,2221,3143,4767,3359,4159,4424,,386,2221,2494,3830,,,,,
443,,,1693,2054,3075,3075,3686,3343,3475,,1693,2054,2796,673,,,,,
444,,,2363,4758,3126,3497,4758,4669,4318,,2363,9028,2055,1482,,,,,
445,,,3828,3326,4863,4546,3273,4308,4536,,8098,7596,2552,3829,,,,,
446,,,1368,240,3459,3689,4935,3606,4810,,1368,240,2744,671,,,,,
447,,,2363,735,3945,4334,3789,4006,4174,,2363,735,2599,1481,,,,,
448,,,4040,3671,3193,4725,3193,4857,4808,,8310,7941,3086,672,,,,,
449,,,2363,94,3942,3468,4235,4575,4323,,2363,94,391,1481,,,,,
450,,,1072,1538,3355,3344,3376,4832,3856,,1072,1538,1327,3828,,,,,
451,,,825,1141,4937,3283,3078,4601,4992,,825,1141,2598,671,,,,,
452,,,852,1408,4170,3157,4957,4497,3696,,852,1408,3358,670,,,,,
453,,,1189,1882,3471,4156,3783,4159,4536,,1189,1882,2744,3826,,,,,
454,,,3695,2452,4113,4216,3165,3640,3642,,7965,2452,2858,669,,,,,
455,,,2363,2179,3347,4822,3347,4623,4626,,2363,2179,1685,1481,,,,,
456,,,1812,948,3990,4521,4293,4919,3375,,1812,948,1692,2199,,,,,
457,,,2360,2008,4866,3095,3414,4538,4538,,2360,2008,285,1952,,,,,
458,,,546,715,4151,3935,4235,3825,3631,,546,715,392,2200,,,,,
459,,,3963,4913,3866,3818,4913,4601,4224,,8233,9183,2235,672,,,,,
460,,,1752,437,3669,4381,3297,4536,3446,,1752,437,802,3829,,,,,
461,,,450,2239,4585,4087,3082,3408,3419,,450,2239,988,2199,,,,,
462,,,2363,3714,3974,3933,4925,3527,4050,,2363,7984,3001,1482,,,,,
463,,,2363,2448,4192,3955,4031,3592,4311,,2363,2448,3155,1481,,,,,
464,,,2477,2694,3745,4318,4458,3681,3906,,2477,2694,1261,673,,,,,
465,,,2363,1447,4851,4516,3875,3714,3949,,2363,1447,2092,1481,,,,,
466,,,439,3614,4852,3786,4363,3766,3300,,439,7884,2744,672,,,,,
467,,,1720,2040,3444,4491,4676,4047,3333,,1720,2040,859,670,,,,,
468,,2018-01-07,4580,4407,4423,4518,4780,3001,4966,,8850,8677,1715,3827,,,CFR,,
469,,,3437,1490,3385,3992,4424,4308,4776,,7707,1490,2840,3828,,,,,
470,,,2363,1109,3381,4268,4242,4931,3856,,2363,1109,199,1481,,,,,
471,,,2027,1132,4241,3817,4388,3723,3773,,2027,1132,16,1951,,,,,
472,,,2289,2448,4419,3955,4997,4500,3756,,2289,2448,3155,670,,,,,
473,,,1189,2624,3039,4259,3039,3001,3054,,1189,2624,4184,3826,,,,,
474,,,2852,3503,3577,4986,4536,3446,4287,,2852,7773,1015,3828,,,,,
475,,,3589,570,3386,4376,4405,4931,4425,,7859,570,2494,670,,,,,
476,,,2363,2448,3344,3955,4940,4885,4698,,2363,2448,3155,1481,,,,,
477,,,1219,1647,4391,4625,3743,4962,4962,,1219,1647,2744,3825,,,,,
478,,,1871,3223,3104,4793,4776,4287,4455,,1871,7493,4250,3823,,,,,
479,,,2436,258,3093,4960,3912,4717,4821,,2436,258,35,3827,,,,,
480,,,2363,1508,4452,4956,3533,4103,4318,,2363,1508,285,1481,,,,,
481,,,2491,161,3165,4216,4708,4919,3375,,2491,161,2858,2200,,,,,
482,,,2344,3272,3272,3314,4048,3418,3418,,2344,7542,2368,3830,,,,,
483,,,3253,2265,3085,3106,4357,4360,3253,,7523,2265,128,183,,,,,
484,,,901,1055,3709,4548,4477,4813,4574,,901,1055,1297,673,,,,,
485,,,3682,2125,4915,4113,3165,3052,4760,,7952,2125,2858,671,,,,,
486,,,2363,1071,3004,3397,3397,4761,3381,,2363,1071,1795,1481,,,,,
487,,,4355,1527,3329,3443,3443,4311,3886,,8625,1527,4216,233,,,,,
488,,,2363,4328,4168,3665,4496,3812,3505,,2363,8598,4267,1481,,,,,
489,,,2363,948,3387,3343,3115,3462,3129,,2363,948,1693,1481,,,,,
490,,,4580,716,4805,3301,3900,3428,3437,,8850,716,1600,3826,,,,,
491,,,2819,2812,3519,3519,4436,3001,3446,,2819,2812,2907,3830,,,,,
492,,,610,3345,3526,3157,3321,4401,3725,,610,7615,3357,672,,,,,
493,,,4542,2722,4068,3594,3199,3308,3520,,8812,2722,2744,670,,,,,
494,,,2866,1361,3126,3126,4712,3446,4821,,2866,1361,1795,3823,,,,,
495,,,2849,2428,4043,3679,4054,3825,3419,,2849,2428,4250,2200,,,,,
496,,,998,4590,3927,3183,3381,3025,4353,,998,8860,391,672,,,,,
497,,,76,1408,3526,3345,3526,4308,3297,,76,1408,3356,3819,,,,,
498,,,4536,3912,3290,4960,4717,3742,4580,,8806,8182,36,3831,,,,,
499,,,349,2488,4384,4384,4384,3521,3300,,349,2488,2249,671,,,,,
500,,,4159,794,4113,4113,3165,4832,3828,,8429,794,2859,3833,,,,,
501,,,2841,1925,3347,4750,4398,4187,3338,,2841,1925,1685,669,,,,,
502,,,4440,3843,4456,4174,3763,4530,4011,,8710,8113,186,672,,,,,
503,,,3769,677,4757,4757,4214,4536,4962,,8039,677,523,3831,,,,,
504,,,41,3457,3187,3687,3661,3321,3445,,41,7727,2744,672,,,,,
505,,,3986,1481,4170,4170,3526,3581,4902,,8256,1481,3355,233,,,,,
506,,,3091,2420,4415,4959,4099,3696,3792,,7361,2420,1600,673,,,,,
507,,,2084,3342,3694,4767,3889,3741,4892,,2084,7612,2494,671,,,,,
508,,,2363,948,4832,4893,3566,4268,4822,,2363,948,1692,1481,,,,,
509,,,2363,2885,4360,4357,3794,4532,4729,,2363,2885,183,1481,,,,,
510,,,2852,125,4727,4478,3511,4536,3054,,2852,125,2637,3826,,,,,
511,,,3141,313,3061,3616,4522,4666,4634,,7411,313,1601,1953,,,,,
512,,,3767,1066,3002,3002,4388,4538,4538,,8037,1066,3051,1951,,,,,
513,,,1539,2355,4396,3387,3167,4674,3469,,1539,2355,2636,670,,,,,
514,,,4740,2536,4317,3313,3906,3252,3846,,9010,2536,1164,671,,,,,
515,,,3742,3314,3488,3314,3759,4635,4455,,8012,7584,2368,3831,,,,,
516,,,2149,2218,4528,3396,3317,4426,4424,,2149,2218,1413,3827,,,,,
517,,,2550,2784,3272,3759,3759,3501,4746,,2550,2784,2369,233,,,,,
518,,,3769,945,4915,4113,3165,4580,3856,,8039,945,2859,3833,,,,,
519,,,1189,2865,4116,3615,4424,3418,3349,,1189,2865,2744,3822,,,,,
520,,,318,357,3623,4774,3088,3823,4125,,318,357,1164,669,,,,,
521,,,859,1180,3289,3803,3656,4536,4424,,859,1180,2654,3831,,,,,
522,,,2500,1200,4113,4113,3743,4536,4580,,2500,1200,2859,3830,,,,,
523,,,2905,103,4383,3109,3190,3093,4598,,2905,103,802,672,,,,,
524,,,3742,3995,3995,4639,3995,3644,3446,,8012,8265,2386,3828,,,,,
525,,,1298,677,4214,3391,4214,4635,4580,,1298,677,524,3825,,,,,
526,,,774,2947,4043,4101,4635,4159,3054,,774,2947,2804,3828,,,,,
527,,,4803,2975,3463,3095,3346,4760,4813,,9073,2975,999,669,,,,,
528,,,1209,3342,3814,4767,4376,4580,4424,,1209,7612,2494,3826,,,,,
529,,,4894,2280,3314,3314,3759,3521,3396,,9164,2280,2369,673,,,,,
530,,,2411,1023,3165,4113,3847,4309,4632,,2411,1023,2858,233,,,,,
531,,,3723,2253,3530,3139,4634,4538,4702,,7993,2253,2945,1952,,,,,
532,,,2855,1441,3195,4839,3405,3742,3418,,2855,1441,1096,3834,,,,,
533,,,4010,1193,4517,4436,4695,4061,3449,,8280,1193,2907,233,,,,,
534,,,2363,3724,3086,4664,4684,3286,4374,,2363,7994,1163,1482,,,,,
535,,,4688,1652,3386,4645,4018,4401,4688,,8958,1652,2494,670,,,,,
536,,,2363,692,4384,4384,3196,4727,3298,,2363,692,2249,1481,,,,,
537,,,1672,2494,4093,3786,4205,4360,4357,,1672,2494,2678,183,,,,,
538,,,2363,238,3244,4730,4544,3156,4518,,2363,238,3057,1481,,,,,
539,,,1219,440,3357,3905,3743,4536,3828,,1219,440,2744,3829,,,,,
540,,,4033,2448,4587,3955,4941,4797,4746,,8303,2448,3155,233,,,,,
541,,,2363,755,3983,3983,3921,3624,3021,,2363,755,1685,1481,,,,,
542,,,450,2643,4934,4824,3447,3825,4155,,450,2643,2599,2200,,,,,
543,,,1956,4435,3680,3757,4112,4180,3906,,1956,8705,1599,671,,,,,
544,,,2363,1193,4517,4436,4977,4517,3240,,2363,1193,2907,1482,,,,,
545,,2017-12-31,2360,4761,3653,4325,3623,4666,3414,,2360,9031,1164,1951,,,CIF,,
546,,,1660,3035,4064,3100,4674,3492,4265,,1660,7305,3057,670,,,,,
547,,,3644,4491,3444,3261,4717,4159,3054,,7914,8761,859,3829,,,,,
548,,,4159,2052,3572,3185,4635,3437,3349,,8429,2052,2636,3831,,,,,
549,,,2363,2604,3156,3114,4004,4067,3947,,2363,2604,3067,1481,,,,,
550,,,1733,2448,3547,3955,4919,3922,4992,,1733,2448,3155,670,,,,,
551,,,456,2239,3499,4087,3499,3428,3054,,456,2239,988,3831,,,,,
552,,,2360,1531,3362,4576,3363,4702,4316,,2360,1531,2598,1953,,,,,
553,,,1189,2036,3690,4817,3737,3644,4287,,1189,2036,2744,3829,,,,,
554,,,3454,416,3374,3731,3561,4311,3060,,7724,416,2281,233,,,,,
555,,,2819,101,3002,4028,4426,4888,4580,,2819,101,3051,3829,,,,,
556,,,4309,986,3307,3486,3060,4975,4090,,8579,986,1390,233,,,,,
557,,,2363,1731,4228,4375,4831,4007,4472,,2363,1731,4250,1482,,,,,
558,,,4536,484,4324,4278,3701,3418,4966,,8806,484,2686,3828,,,,,
559,,,2567,4618,3018,4475,4153,4528,4797,,2567,8888,1386,233,,,,,
560,,,2363,2448,4304,3955,4606,4576,3649,,2363,2448,3155,1482,,,,,
561,,,1291,4556,4299,3732,4556,4635,3054,,1291,8826,2112,3833,,,,,
562,,,2405,3619,3176,3013,3367,4660,3888,,2405,7889,1600,672,,,,,
563,,,2156,2357,4650,3659,4439,4717,4821,,2156,2357,1600,3828,,,,,
564,,,1672,2054,3075,3075,3075,4357,3253,,1672,2054,2796,183,,,,,
565,,2018-01-21,3411,1685,3089,4986,4876,4847,3741,,7681,1685,1015,672,,,DAP,,
566,,,3380,1828,3027,4381,3518,3091,4222,,7650,1828,802,669,,,,,
567,,,2648,2911,3995,3735,3995,3001,3751,,2648,2911,2385,3833,,,,,
568,,,2298,160,3179,3685,3671,4181,4281,,2298,160,3085,233,,,,,
569,,,4766,1199,3814,4376,3359,3025,3340,,9036,1199,2494,669,,,,,
570,,,942,1023,4216,4113,4113,4580,3295,,942,1023,2859,3831,,,,,
571,,,3295,4126,4126,3886,4600,3437,4424,,7565,8396,2223,3828,,,,,
572,,,2577,1934,4710,4856,4301,4786,4144,,2577,1934,2744,671,,,,,
573,,,1219,1242,3076,4027,3317,4159,3349,,1219,1242,3200,3830,,,,,
574,,,2363,736,3075,3075,4105,3822,3735,,2363,736,2796,1481,,,,,
575,,,3742,1399,3669,3452,3858,3428,3295,,8012,1399,802,3832,,,,,
576,,,2336,109,4338,4156,4562,4580,3297,,2336,109,2745,3821,,,,,
577,,,4829,1643,3165,4216,4388,3133,3111,,9099,1643,2858,1952,,,,,
578,,,4293,3342,4067,3359,3342,4480,3408,,8563,7612,2494,2199,,,,,
579,,,3828,161,3165,4113,4717,4580,3295,,8098,161,2859,3828,,,,,
580,,,3674,1992,3693,3689,4919,3825,3419,,7944,1992,2744,2199,,,,,
581,,,1957,886,4324,4058,4512,3461,3396,,1957,886,2744,672,,,,,
582,,,773,2265,3108,4462,4713,4932,4120,,773,2265,127,671,,,,,
583,,,859,431,4812,4158,3297,3001,3437,,859,431,2683,3834,,,,,
584,,,4666,265,3491,4374,4634,4702,4232,,8936,265,2073,1953,,,,,
585,,,3986,2125,4915,4113,4113,4587,3246,,8256,2125,2858,233,,,,,
586,,,4653,2366,3659,4967,3563,4304,4033,,8923,2366,1599,233,,,,,
587,,,2156,2074,3345,3157,3295,4308,4821,,2156,2074,3358,3830,,,,,
588,,,774,1055,3484,3103,4832,4635,3054,,774,1055,1297,3832,,,,,
589,,,2363,68,4282,4849,4267,4513,4552,,2363,68,274,1482,,,,,
590,,,533,3519,3519,3519,4536,3437,3349,,533,7789,2907,3840,,,,,
591,,,4224,355,3075,3075,3252,3780,3924,,8494,355,2796,673,,,,,
592,,,1449,948,4252,3227,3730,4847,4847,,1449,948,1693,673,,,,,
593,,,2363,626,4767,4767,4102,4500,4691,,2363,626,2494,1481,,,,,
594,,,536,539,3995,3823,3251,3093,3703,,536,539,2386,672,,,,,
595,,,1298,3717,4806,4743,4406,3001,4536,,1298,7987,2654,3829,,,,,
596,,,1189,2709,3145,4891,4001,4832,4962,,1189,2709,2257,3829,,,,,
597,,,859,2122,4399,4318,3349,4455,4580,,859,2122,1261,3826,,,,,
598,,,2436,1141,4030,4683,4434,3742,4580,,2436,1141,2599,3829,,,,,
599,,,3828,2072,3796,3796,3796,3446,4424,,8098,2072,3119,3824,,,,,
600,,,2436,755,3347,4822,3743,4287,3418,,2436,755,1685,3827,,,,,
601,,,3437,507,3376,4493,4426,4717,4455,,7707,507,1327,3829,,,,,
602,,,365,2448,4660,3955,4269,4357,4142,,365,2448,3155,183,,,,,
603,,,4355,2816,3641,4982,4153,3092,3677,,8625,2816,2141,233,,,,,
604,,,976,1375,4085,3910,4978,4308,4580,,976,1375,2744,3836,,,,,
605,,,4763,3311,4015,3009,3180,4095,3401,,9033,7581,3200,672,,,,,
606,,,2363,1711,4452,4183,4866,3366,4425,,2363,1711,284,1482,,,,,
607,,,1871,2876,3814,3386,4376,4717,3446,,1871,2876,2494,3826,,,,,
608,,,1185,2406,4200,3764,3638,4002,4704,,1185,2406,2744,669,,,,,
609,,,2956,2448,5000,3955,3667,3723,3128,,2956,2448,3155,1953,,,,,
610,,,4440,3314,4037,3895,3272,4786,4674,,8710,7584,2369,669,,,,,
611,,,1620,3729,3089,4986,3503,4611,3497,,1620,7999,1014,671,,,,,
612,,,4236,238,4605,3893,3035,3625,3497,,8506,238,3058,671,,,,,
613,,,533,2898,3177,3608,4832,4426,4536,,533,2898,2744,3828,,,,,
614,,,2097,1806,4038,4533,3474,4635,4287,,2097,1806,2599,3825,,,,,
615,,,12,3035,3623,3576,3766,3611,4279,,12,7305,3057,671,,,,,
616,,,1837,310,3745,4318,4242,4538,3667,,1837,310,1261,1953,,,,,
617,,,4536,2370,3488,3274,3895,3437,3828,,8806,2370,2369,3826,,,,,
618,,,2363,4378,4378,3324,4626,3132,4921,,2363,8648,2507,1481,,,,,
619,,,4159,937,4519,3163,4536,3742,4580,,8429,937,2653,3825,,,,,
620,,,2156,2023,4509,4917,4917,3418,4776,,2156,2023,2042,3830,,,,,
621,,,616,2707,3990,4128,4634,4388,4921,,616,2707,1741,1951,,,,,
622,,,3096,177,3391,3391,3888,4952,3686,,7366,177,524,672,,,,,
623,,,1368,2371,3462,4115,4711,4714,4646,,1368,2371,1601,672,,,,,
624,,,896,4098,3177,3689,4701,4314,4155,,896,8368,2744,2200,,,,,
625,,,4159,361,4840,4629,4424,4832,4580,,8429,361,891,3829,,,,,
626,,,386,2357,3672,4671,3573,4455,3297,,386,2357,1599,3833,,,,,
627,,,2772,2876,3143,4376,4207,4125,4648,,2772,2876,2494,671,,,,,
628,,,1812,1951,3145,3114,3145,3408,3375,,1812,1951,2257,2200,,,,,
629,,,1047,3080,4852,4016,3756,3475,3338,,1047,7350,2744,669,,,,,
630,,,1283,2448,4757,3955,3415,4426,4580,,1283,2448,3155,3834,,,,,
631,,,2363,1565,4323,3182,3892,4234,3170,,2363,1565,2045,1482,,,,,
632,,,386,2812,4436,3519,3743,3001,3437,,386,2812,2907,3834,,,,,
633,,,666,1602,3347,3347,3983,3742,4821,,666,1602,1685,3825,,,,,
634,,,4388,2899,3272,3314,3759,4229,4232,,8658,2899,2368,1953,,,,,
635,,,4658,1157,4851,3636,3015,4704,4138,,8928,1157,2817,670,,,,,
636,,,1734,3277,3989,3786,4578,3381,4486,,1734,7547,2744,671,,,,,
637,,,2278,4329,3374,3731,3667,3133,3414,,2278,8599,2281,1953,,,,,
638,,,2648,2482,3326,4773,4141,4635,3856,,2648,2482,2552,3828,,,,,
639,,,1147,3035,3362,3242,4301,4786,4052,,1147,7305,3057,670,,,,,
640,,,4424,1066,3002,4028,4888,4287,3751,,8694,1066,3051,3830,,,,,
641,,,2772,1271,4324,3905,3396,4201,3721,,2772,1271,2744,671,,,,,
642,,,1072,1159,4056,4056,3651,4159,3054,,1072,1159,63,3836,,,,,
643,,,2855,2594,3796,3796,4409,4580,3751,,2855,2594,3119,3831,,,,,
644,,,2870,1244,4071,4585,4850,4897,3469,,2870,1244,987,669,,,,,
645,,,2819,2448,3839,3955,4780,4424,4966,,2819,2448,3154,3827,,,,,
646,,,4424,2876,3342,3143,3742,4159,3054,,8694,2876,2494,3830,,,,,
647,,,1660,1980,3973,3244,4562,4760,3885,,1660,1980,2174,671,,,,,
648,,,3967,4467,4467,4467,3868,4797,4969,,8237,8737,3100,233,,,,,
649,,,3682,1159,4056,4687,4687,4258,3164,,7952,1159,63,671,,,,,
650,,,3079,4046,4116,4166,4512,3780,4810,,7349,8316,2744,672,,,,,
651,,,2363,2807,4290,3430,3430,4222,4902,,2363,2807,393,1482,,,,,
652,,,2289,2588,4452,4755,4866,4537,4688,,2289,2588,284,671,,,,,
653,,,2336,4733,4228,4820,4717,4287,3828,,2336,9003,4250,3831,,,,,
654,,,3774,608,4955,4165,4965,4081,3920,,8044,608,2177,672,,,,,
655,,,666,463,3726,4381,4792,3428,3349,,666,463,803,3830,,,,,
656,,,2363,355,3075,3075,3681,3331,3659,,2363,355,2796,1481,,,,,
657,,,1146,4761,4024,4114,4024,3001,3751,,1146,9031,1164,3835,,,,,
658,,,2500,986,3821,4657,3297,4308,3054,,2500,986,1390,3827,,,,,
659,,,1298,4246,4246,4822,4635,4308,4287,,1298,8516,1685,3828,,,,,
