Year,Month,Type,Country,"HS Code","Statistic Code","Unit Code",Description,"Quantity (Mar 2020)","CIF (BAHT)(Mar 2020)","Quantity (Jan - Mar 2020)","CIF (BAHT)(Jan - Mar 2020)"
2563,3,1,ID,03057990,000,KGM,"Other (KGM)",2000,126775,6684,553953
2563,3,1,AU,03061190,000,KGM,"Other (KGM)",794,995280,33269,12475576
2563,3,1,CA,03061290,000,KGM,"Other (KGM)",6916,4097533,14596,16926863
2563,3,1,MM,03061410,000,KGM,"Soft shell crabs (KGM)",0,85,12555,4248044
2563,3,1,AU,03061490,000,KGM,"Other (KGM)",1040012,113635152,2929918,290537192
2563,3,1,CU,03061500,000,KGM,"Norway lobsters (Nephrops norvegicus) (KGM)",251,187034,1830,2177428
2563,3,1,AR,03061600,000,KGM,"Cold-water shrimps and prawns (Pandalus spp., Crangon crangon) (KGM)",197618,34456518,584677,103397638
2563,3,1,BD,03061719,000,KGM,"Other (KGM)",0,0,3,1958
2563,3,1,VN,03061722,000,KGM,"Headless, without tail of Whiteleg shrimps (Litopenaeus vannamei) (KGM)",0,0,10500,3374617
2563,3,1,BD,03061730,000,KGM,"Giant river prawns (Macrobrachium rosenbergii) (KGM)",12911,3985137,37551,11796026
2563,3,1,AR,03061790,000,KGM,"Other (KGM)",1418500,362942942,2902386,703671214
2563,3,1,ID,03061900,001,KGM,"Slipper lobster (KGM)",0,0,90,33887
2563,3,1,KR,03061900,090,KGM,"Other (KGM)",0,0,18200,1675385
2563,3,1,AU,03063120,000,KGM,"Other, live (KGM)",5772,5728932,38235,38886514
2563,3,1,IN,03063130,000,KGM,"Fresh or chilled of Rock lobster and other sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.) (KGM)",3068,1642875,24229,12482161
2563,3,1,CA,03063220,000,KGM,"Other, live (KGM)",12521,7793662,72991,49823373
2563,3,1,BD,03063300,001,KGM,"Crab alive (KGM)",190013,27163933,647234,107412871
2563,3,1,FR,03063300,002,KGM,"Crab, fresh or chilled (KGM)",234299,13699983,878240,54393326
2563,3,1,DK,03063400,000,KGM,"Norway lobsters (Nephrops norvegicus) (KGM)",57,39871,322,326458
2563,3,1,JP,03063530,000,KGM,"Fresh or chilled of  Cold-water shrimps and prawns (Pandalus spp., Crangon crangon) (KGM)",15,17061,488,92221
2563,3,1,CO,03063612,000,KGM,"Breeding of Whiteleg shrimps (Litopenaeus vannamei) (KGM)",20,1106129,191,7346192
2563,3,1,JP,03063629,000,KGM,"Other (KGM)",410,57858,6641,345853
2563,3,1,BD,03063633,000,KGM,"Fresh or chilled of Giant river prawns (Macrobrachium rosenbergii) (KGM)",39514,8381143,192680,37854273
2563,3,1,ES,03063639,000,KGM,"Other (KGM)",431184,15969117,1435325,50290296
2563,3,1,ID,03063910,000,KGM,"Live of Other, including flours, meals and pellets of crustaceans, fit for human consumption (KGM)",3397,2276998,29884,20702433
2563,3,1,JP,03063920,000,KGM,"Fresh or chilled of Other, including flours, meals and pellets of crustaceans, fit for human consumption (KGM)",100,9000,445,26900
2563,3,1,MM,03069330,001,KGM,"Dried, salted  or in brine (KGM)",86446,1796201,302503,6358246
2563,3,1,BH,03069330,002,KGM,"Cooked by steaming or by boiling in water (KGM)",21288,3943776,48774,9307549
2563,3,1,NL,03069521,000,KGM,"In shell, cooked by steaming or boiling in water (KGM)",1,573,8,3222
2563,3,1,JP,03069529,000,KGM,"Other (KGM)",0,0,9,16649
2563,3,1,MY,03069530,001,KGM,"Salted, in brine (KGM)",225600,3143715,1229817,17281722
2563,3,1,TH,03069530,003,KGM,"White shrimp (P. vannamei), cooked by streaming or by boiling in water (KGM)",0,0,17997,4657869
2563,3,1,CN,03069530,090,KGM,"Other (KGM)",72400,4180512,273683,16860844
2563,3,1,CN,03069939,000,KGM,"Other (KGM)",0,0,12,4334
2563,3,1,AU,03071110,000,KGM,"Live of Oysters (KGM)",14403,4665301,76054,22988553
2563,3,1,FR,03071120,000,KGM,"Fresh or chilled of Oysters (KGM)",2166,1275581,14855,8800887
2563,3,1,JP,03071200,000,KGM,"Frozen of Oysters (KGM)",60602,10534440,173178,30157553
2563,3,1,NZ,03071920,000,KGM,"Dried, salted or in brine (KGM)",0,0,25,77824
2563,3,1,FR,03072110,000,KGM,"Live of  Scallops, including queen scallops, of the genera Pecten, Chlamys or Placopecten (KGM)",118,77942,590,411566
2563,3,1,CA,03072120,000,KGM,"Fresh or chilled of Scallops, including queen scallops, of the genera Pecten, Chlamys or Placopecten (KGM)",8763,1645672,34303,8679799
2563,3,1,CN,03072200,000,KGM,"Frozen of Scallops, including queen scallops, of the genera Pecten, Chlamys or Placopecten (KGM)",99474,28510508,312034,82210561
2563,3,1,CN,03072930,000,KGM,"Dried, salted or in brine (KGM)",37000,3864369,90450,10504322
2563,3,1,AU,03073110,000,KGM,"Live of Mussels (Mytilus spp., Perna spp.) (KGM)",491435,2639695,1402012,9166233
2563,3,1,AU,03073120,000,KGM,"Fresh or chilled of Mussels (Mytilus spp., Perna spp.) (KGM)",747,111719,3712,548739
2563,3,1,CL,03073200,000,KGM,"Frozen of Mussels (Mytilus spp., Perna spp.) (KGM)",748806,103786268,1268084,183769693
2563,3,1,NZ,03073930,000,KGM,"Dried, salted or in brine (KGM)",20,38555,20,38555
2563,3,1,JP,03074219,000,KGM,"Other (KGM)",17,17666,72,75210
2563,3,1,FR,03074221,001,KGM,"Cuttle fish ,Fresh or chilled (KGM)",506356,14396463,1634968,45451902
2563,3,1,FR,03074221,002,KGM,"Squid, Fresh or chilled (KGM)",3963548,153389125,13890242,560358640
2563,3,1,JP,03074229,000,KGM,"Other (KGM)",528,67625,566,111062
2563,3,1,MY,03074310,001,KGM,"Cuttle fish head ,frozen (KGM)",26025,3800555,102476,14427186
2563,3,1,AO,03074310,002,KGM,"Cuttle fish ,frozen (KGM)",491448,53555734,1525554,178270347
2563,3,1,AR,03074310,003,KGM,"Squid ,frozen (KGM)",9947043,739274105,27821816,2303551873
2563,3,1,ID,03074390,000,KGM,"Other (KGM)",276687,30684748,1435404,149370437
2563,3,1,VN,03074921,001,KGM,"Cuttle fish, dried, salted or in brine (KGM)",0,0,46000,10442780
2563,3,1,CN,03074921,002,KGM,"Squid fish, dried, salted or in brine (KGM)",324440,91455591,1023966,279484083
2563,3,1,CN,03074929,000,KGM,"Other (KGM)",51614,1180630,181318,15778772
2563,3,1,ID,03075110,000,KGM,"Octopus (Octopus spp.), Live (KGM)",7,18804,160,70544
2563,3,1,FR,03075120,000,KGM,"Octopus (Octopus spp.), Fresh or chilled (KGM)",386595,9940741,989549,26431288
2563,3,1,AO,03075200,000,KGM,"Octopus (Octopus spp.), Frozen (KGM)",85827,15061765,359419,57203496
2563,3,1,ID,03076010,000,KGM,"Snails, other than sea snails, Live (KGM)",0,0,229,50958
2563,3,1,FR,03076020,000,KGM,"Snails, other than sea snails:, Fresh, chilled or frozen (KGM)",2,773,11,4334
2563,3,1,FR,03077110,001,KGM,"Clams, Live (KGM)",399238,33958997,1656491,143385957
2563,3,1,FR,03077110,002,KGM,"Ark-shells (bloody cockle), Live (KGM)",532480,24194862,2059808,98403310
2563,3,1,FR,03077110,003,KGM,"Cockles, Live (KGM)",5,1191,17,4347
2563,3,1,FR,03077120,001,KGM,"Clams,  Fresh or chilled (KGM)",360,134299,1650,552840
2563,3,1,CN,03077120,002,KGM,"Ark-shells (bloody cockle),  Fresh or chilled (KGM)",60,42208,359,232542
2563,3,1,FR,03077120,003,KGM,"Cockles,  Fresh or chilled (KGM)",7,6959,125,87367
2563,3,1,CA,03077200,000,KGM,"Frozen (KGM)",86374,5021681,274507,22816192
2563,3,1,JP,03078110,000,KGM,"Live, fresh or chilled abalone (Haliotis spp.), Live (KGM)",76,137261,319,594495
2563,3,1,FR,03078120,000,KGM,"Live, fresh or chilled abalone (Haliotis spp.), Fresh or chilled (KGM)",59,98477,295,511109
2563,3,1,AU,03078300,000,KGM,"Frozen abalone (Haliotis spp.) (KGM)",71,98545,311,348005
2563,3,1,NZ,03078710,000,KGM,"Other abalone (Haliotis spp.), Dried, salted or in brine (KGM)",0,20,0,20
2563,3,1,JP,03078720,000,KGM,"Smoked, Other abalone (Haliotis spp.) (KGM)",36,136959,36,136959
2563,3,1,FR,03079110,000,KGM,"Live (KGM)",64707,4318007,396883,24654936
2563,3,1,ID,03079120,000,KGM,"Fresh or chilled (KGM)",224,154344,1754,692625
2563,3,1,CA,03079200,000,KGM,"Frozen (KGM)",258243,15101536,1494631,74965789
2563,3,1,CN,03079950,000,KGM,"Flours, meals and pellets of molluscs (KGM)",0,0,80,39520
2563,3,1,KR,03081110,000,KGM,"Sea cucumbers (Stichopus japonicus, Holothuroidea), Live (KGM)",9,33278,41,56633
2563,3,1,JP,03081120,000,KGM,"Sea cucumbers (Stichopus japonicus, Holothuroidea), Fresh or chilled (KGM)",5,4912,26,22016
2563,3,1,JP,03081200,000,KGM,"Sea cucumbers (Stichopus japonicus, Holothuroidea), Frozen (KGM)",41,2323,55,12428
2563,3,1,AU,03081920,000,KGM,"Dried, salted or in brine (KGM)",209,19675,1969,226836
2563,3,1,FR,03082120,000,KGM,"Sea urchins (Strongylocentrotus spp., Paracentrotus lividus, Loxechinus albus, Echinus esculentus), Fresh or chilled (KGM)",49,150587,234,642771
2563,3,1,CL,03082200,000,KGM,"Sea urchins (Strongylocentrotus spp., Paracentrotus lividus, Loxechinus albus, Echinus esculentus), Frozen (KGM)",956,2235905,1355,3085081
2563,3,1,CN,03083040,000,KGM,"Jellyfish (Rhopilema spp.), Dried, salted or in brine (KGM)",3648,72960,470468,6331046
2563,3,1,GH,03089010,000,KGM,"Live (KGM)",480,92597,2240,446575
2563,3,1,ID,03089020,000,KGM,"Fresh or chilled (KGM)",32441,2004425,118124,9325900
2563,3,1,CL,03089030,000,KGM,"Frozen (KGM)",210,479491,1472,1016628
2563,3,1,MM,03089040,000,KGM,"Dried, salted or in brine (KGM)",0,0,2500,50000
2563,3,1,AU,04012010,000,KGM,"In liquid form (KGM)",30592,1927601,72183,4288927
2563,3,1,AU,04014010,000,KGM,"Milk in liquid form (KGM)",5443,93537,10785,187423
2563,3,1,AU,04015010,000,KGM,"In liquid form (KGM)",384234,33679777,1043349,88685837
2563,3,1,AU,04015090,000,KGM,"Other (KGM)",23534,2416408,65139,7875897
2563,3,1,AU,04021041,000,KGM,"In containers of a net weight of 20 kg or more (KGM)",6499855,582637354,15055732,1305276229
2563,3,1,AU,04021042,000,KGM,"In containers of a net weight of 2 kg or less (KGM)",1944,1525928,29602,24124553
2563,3,1,AU,04021049,000,KGM,"Other (KGM)",35,65498,89,105031
2563,3,1,IE,04021091,000,KGM,"In containers of a net weight of 20 kg or more (KGM)",0,0,125420,10870715
2563,3,1,AU,04021099,000,KGM,"Other (KGM)",1,810,232204,20260978
2563,3,1,AU,04022120,001,KGM,"Milk powder not containing added sugar or other sweetening matter,  In containers of a net weight of 20 kg or more (KGM)",5644274,570688733,24958174,2402934143
2563,3,1,AU,04022120,090,KGM,"Other (KGM)",357275,38663052,908709,96612701
2563,3,1,AU,04022130,001,KGM,"Milk powder not containing added sugar or other sweetening matter,  In containers of a net weight of 2 kg or less (KGM)",15,20544,15,30173
2563,3,1,GB,04022130,090,KGM,"Other (KGM)",0,16053,27,53604
2563,3,1,AU,04022190,001,KGM,"Milk powder (KGM)",51200,4507385,194805,17189668
2563,3,1,CN,04022190,090,KGM,"Other (KGM)",54502,8893410,122022,18388413
2563,3,1,AU,04022920,001,KGM,"Milk powder (KGM)",26420,2904132,103220,10316562
2563,3,1,AU,04022930,001,KGM,"Milk powder (KGM)",2,30828,4,38769
2563,3,1,JP,04022990,001,KGM,"Milk powder (KGM)",0,0,0,6752
2563,3,1,AU,04029100,000,KGM,"Not containing added sugar or other sweetening matter (KGM)",38604,5193163,84875,10264807
2563,3,1,AT,04029900,000,KGM,"Other (KGM)",821352,38696019,2665175,126171406
2563,3,1,AU,04031021,000,KGM,"Flavoured or containing added fruits (including pulp and jams), nuts or cocoa (KGM)",35967,3367384,98640,9482770
2563,3,1,AU,04031029,000,KGM,"Other (KGM)",37902,2941709,124226,9568746
2563,3,1,FR,04031091,000,KGM,"Flavoured or containing added fruits (including pulp and jams), nuts or cocoa (KGM)",250,73818,550,162329
2563,3,1,AU,04031099,000,KGM,"Other (KGM)",18775,1750406,107733,11495643
2563,3,1,AR,04039010,000,KGM,"Buttermilk (KGM)",1815949,171678347,4514445,409299387
2563,3,1,ES,04039090,002,KGM,"In liquid including condensed form (KGM)",0,0,16,15158
2563,3,1,AU,04039090,090,KGM,"Other (KGM)",618,89220,3540,409561
2563,3,1,AR,04041010,000,KGM,"Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter in powder form (KGM)",5984735,202975626,16880448,520591157
2563,3,1,GB,04041090,000,KGM,"Other (KGM)",6,25870,9,27023
2563,3,1,AU,04049000,000,KGM,"Other (KGM)",237352,20462640,829200,51714126
2563,3,1,AU,04051000,000,KGM,"Butter (KGM)",304000,57705808,639346,122747216
2563,3,1,BE,04059010,000,KGM,"Anhydrous butterfat (KGM)",10013,2097243,56414,10010501
2563,3,1,AU,04059020,000,KGM,"Butteroil (KGM)",284800,48938811,663620,113868777
2563,3,1,IN,04059030,000,KGM,"Ghee (KGM)",14997,4199836,21617,5166726
2563,3,1,AU,04059090,000,KGM,"Other (KGM)",913697,151160098,2364769,384326876
2563,3,1,AT,04061010,000,KGM,"Fresh (unripened or uncured) cheese, including whey cheese (KGM)",538909,83505595,1175899,168651132
2563,3,1,AU,04061020,000,KGM,"Curd (KGM)",0,0,16008,2027900
2563,3,1,AU,04062010,000,KGM,"Grated or powdered cheese, of all kinds in packages of a gross weight exceeding 20kg (KGM)",29040,3700943,56090,6735214
2563,3,1,AU,04062090,000,KGM,"Other (KGM)",713377,101105428,1325093,192725816
2563,3,1,AU,04063000,000,KGM,"Processed cheese, not grated or powdered (KGM)",351833,39202575,759998,84124130
2563,3,1,DE,04064000,000,KGM,"Blue-veined cheese and other cheese containing veins produced by Penicillium roqueforti (KGM)",878,227957,11704,3268156
2563,3,1,AT,04069000,000,KGM,"Other cheese (KGM)",577332,101487378,2209142,367963814
2563,3,1,US,04071919,000,C62,"Other (C62)",0,0,1,15930
2563,3,1,DE,04072100,000,C62,"Of fowls of the species Gallus domesticus , other fresh eggs (C62)",1,458,1,458
2563,3,1,BE,04081100,000,KGM,"Egg yolks,dried (KGM)",6025,1070158,16225,3236928
2563,3,1,IN,04081900,000,KGM,"Other (KGM)",54002,536635,270031,2640395
2563,3,1,CN,04089100,000,KGM,"Dried (KGM)",65059,6848593,334135,36932079
2563,3,1,AU,04089900,000,KGM,"Other (KGM)",26605,783452,35873,1531880
2563,3,1,AE,04090000,000,KGM,"Natural honey. (KGM)",235100,11408856,392510,21931498
2563,3,1,ID,04100010,000,KGM,"Birds' nests (KGM)",2859,148542419,8196,436229228
2563,3,1,CN,04100090,001,KGM,"Royal jelly (KGM)",500,1325805,14689,4660091
2563,3,1,BR,04100090,090,KGM,"Other (KGM)",350123,25747234,875951,63176801
2563,3,1,IN,05021000,000,KGM,"Pigs’, hogs’ or boars’ bristles and hair and waste thereof (KGM)",0,0,400,429586
2563,3,1,CN,05029000,000,KGM,"Other (KGM)",204,1095812,2668,4009071
2563,3,1,AR,05040000,000,KGM,"Guts, bladders and stomachs of animals (other than fish), whole and pieces thereof, fresh, chilled, frozen, salted, in brine, dried or smoked. (KGM)",705960,20348668,1768194,60111042
2563,3,1,TH,05051010,000,KGM,"Duck feathers (KGM)",0,0,12840,779401
2563,3,1,CN,05051090,000,KGM,"Other (KGM)",107040,14896736,162004,21897663
2563,3,1,US,05059010,000,KGM,"Duck feathers (KGM)",0,0,1,5140
2563,3,1,US,05059090,000,KGM,"Other (KGM)",2,68667,13,168710
2563,3,1,AU,05061000,000,KGM,"Ossein and bones treated with acid (KGM)",500,175728,500,175728
2563,3,1,AU,05069000,000,KGM,"Other (KGM)",548244,5110128,1000367,9368004
2563,3,1,CN,05080020,001,KGM,"Mother-of-pearl (KGM)",26996,1003346,54761,1656611
2563,3,1,BD,05080020,002,KGM,"Other shells of molluscs, crustaceans or echinoderms (KGM)",16315,1136875,24201,2253339
2563,3,1,JP,05080020,090,KGM,"Other (KGM)",0,0,3,6664
2563,3,1,CN,05080090,001,KGM,"Powder and waste (KGM)",0,0,85,286235
2563,3,1,CN,05080090,090,KGM,"Other (KGM)",0,0,100,3120
2563,3,1,AU,05100000,090,KGM,"Other (KGM)",7950,5429827,25367,17166969
2563,3,1,FR,05111000,000,KGM,"Bovine semen (KGM)",10,2205202,412,23004429
2563,3,1,DK,05119110,000,KGM,"Roes and milt (KGM)",22,189251,26,447881
2563,3,1,BE,05119120,000,KGM,"Artemia egg (Brine shrimp egg) (KGM)",36957,50538439,115374,114976854
2563,3,1,CN,05119130,000,KGM,"Fish Skin (KGM)",0,0,15,6179
2563,3,1,BD,05119190,000,KGM,"Other (KGM)",12335223,51786847,36194191,147506287
2563,3,1,GB,05119910,000,KGM,"Domestic animal semen (KGM)",14,222182,23,447998
2563,3,1,DE,05119930,000,KGM,"Natural sponges (KGM)",98,780465,122,930434
2563,3,1,AR,05119990,000,KGM,"Other (KGM)",784740,34699569,2174241,100174795
2563,3,1,TH,06011000,001,C62,"Rhizomes of ""Curcuma  alismatifolia"", dormant (C62)",4000,57856,4000,57856
2563,3,1,NL,06011000,090,C62,"Other (C62)",98330,1555467,404837,4785098
2563,3,1,NL,06012090,001,C62,"Rhizomes of ""Curcuma  alismatifolia"", in growth or in flower (C62)",0,0,1815,83195
2563,3,1,CN,06012090,090,C62,"Other (C62)",3342,628465,111593,3234434
2563,3,1,CN,06021090,000,C62,"Other (C62)",255602,2750247,620129,3214154
2563,3,1,AE,06022000,000,C62,"Trees, shrubs and bushes, grafted or not, of kinds which bear edible fruit or nuts (C62)",4700,208239,23426,3706516
2563,3,1,CN,06023000,000,C62,"Rhododendrons and azaleas, grafted or not (C62)",0,0,1800,36420
2563,3,1,CN,06024000,000,C62,"Roses, grafted or not (C62)",12090,731492,16616,1352413
2563,3,1,TW,06029020,000,C62,"Orchid seedlings (C62)",94551,1170172,165706,2282686
2563,3,1,NL,06029090,002,C62,"Live orchid plants following genera ; Cymbidium hybrids , Dendrobium hybrids , Phalaenopsis hybrids and Vanda hybrids . (C62)",24512,164892,24512,164892
2563,3,1,AE,06029090,090,C62,"Other (C62)",340861,13373640,744712,41028612
2563,3,1,CN,06031100,000,KGM,"Roses (KGM)",152046,11863074,504404,39745820
2563,3,1,CN,06031200,000,KGM,"Carnations (KGM)",137608,8669588,522546,32019782
2563,3,1,NL,06031300,000,KGM,"Orchids (KGM)",279,256540,1631,1653334
2563,3,1,CN,06031400,000,KGM,"Chrysanthemums (KGM)",357445,21542392,1242446,72202001
2563,3,1,CN,06031500,000,KGM,"Lilies (Lilium spp.) (KGM)",69163,10411767,263925,38880907
2563,3,1,CN,06031900,090,KGM,"Other (KGM)",261439,19864051,1153173,94935776
2563,3,1,CN,06039000,000,KGM,"Other (KGM)",812,76117,3004,380978
2563,3,1,CN,06042090,000,KGM,"Other (KGM)",12863,1108776,43929,3815876
2563,3,1,CN,06049010,000,KGM,"Mosses and lichens (KGM)",2240,91718,2314,413300
2563,3,1,CL,06049090,000,KGM,"Other (KGM)",8847,493033,20831,2868008
2563,3,1,CN,07019090,001,KGM,"Potatoes for consumption (KGM)",73000,413465,799500,3821872
2563,3,1,CN,07019090,090,KGM,"Other (KGM)",111000,499500,1340850,6033825
2563,3,1,CN,07020000,000,KGM,"Tomatoes, fresh or chilled. (KGM)",2088,423013,21883,1418542
2563,3,1,AU,07031011,000,KGM,"Onions, Bulbs for propagation (KGM)",0,0,789,217063
2563,3,1,AU,07031019,000,KGM,"Other (KGM)",3784860,29308197,18012489,103927775
2563,3,1,ES,07031029,000,KGM,"Other (KGM)",487603,7325604,1482679,25954145
2563,3,1,CN,07032090,000,KGM,"Other (KGM)",6497432,107580311,25051357,399420691
2563,3,1,AU,07039090,000,KGM,"Other (KGM)",28742,616127,95593,2296939
2563,3,1,AU,07041010,000,KGM,"Cauliflowers (KGM)",978384,11129501,2998686,36666899
2563,3,1,AU,07041020,000,KGM,"Headed broccoli (KGM)",1977084,36059268,5938920,109100309
2563,3,1,AU,07042000,000,KGM,"Brussels sprouts (KGM)",26600,2531616,54860,5343746
2563,3,1,AU,07049010,000,KGM,"Round (drumhead) cabbages (KGM)",2145226,23956540,6300444,68991277
2563,3,1,AU,07049090,000,KGM,"Other (KGM)",3493028,36907283,8144328,85101093
2563,3,1,AU,07051100,000,KGM,"Cabbage lettuce (head lettuce) (KGM)",415057,4381045,1321623,13631281
2563,3,1,AU,07051900,000,KGM,"Other (KGM)",228820,4547648,699668,14795824
2563,3,1,AU,07052100,000,KGM,"Witloof chicory (Cichorium intybus var. foliosum) (KGM)",897,153654,4068,653095
2563,3,1,AU,07052900,000,KGM,"Other (KGM)",704,124317,1770,276680
2563,3,1,AU,07061010,000,KGM,"Carrots (KGM)",8543585,118093383,26629211,345976282
2563,3,1,AU,07061020,000,KGM,"Turnips (KGM)",27669,328530,59731,748205
2563,3,1,AU,07069000,000,KGM,"Other (KGM)",169042,3265671,392823,7210151
2563,3,1,CN,07070000,000,KGM,"Cucumbers and gherkins, fresh or chilled. (KGM)",1960,20482,4710,48488
2563,3,1,AU,07081000,000,KGM,"Peas (Pisum sativum) (KGM)",643981,6738923,1385609,14314997
2563,3,1,AU,07082090,000,KGM,"Other (KGM)",273,78522,656,212493
2563,3,1,AU,07089000,000,KGM,"Other leguminous vegetables (KGM)",593,46796,2599,197579
2563,3,1,AU,07092000,000,KGM,"Asparagus (KGM)",1330,413028,4225,1194496
2563,3,1,CN,07093000,000,KGM,"Aubergines (egg-plants) (KGM)",0,0,532,5382
2563,3,1,AU,07094000,000,KGM,"Celery other than celeriac (KGM)",240696,3895568,679093,15308463
2563,3,1,AU,07095100,000,KGM,"Mushrooms of the genus Agaricus (KGM)",1348008,30606466,3187600,86856131
2563,3,1,CN,07095910,000,KGM,"Truffles (KGM)",23093,9627281,28651,11458006
2563,3,1,AU,07095990,000,KGM,"Other (KGM)",2898294,84562151,8174613,240593439
2563,3,1,JP,07096010,000,KGM,"Chillies (fruits of genus Capsicum) (KGM)",1515376,30336391,4516980,91422819
2563,3,1,CN,07096090,000,KGM,"Other (KGM)",20401,617831,192656,5412338
2563,3,1,AU,07097000,000,KGM,"Spinach, New Zealand spinach and orache spinach (garden spinach) (KGM)",97154,1935552,275104,5797392
2563,3,1,AU,07099100,000,KGM,"Globe artichokes (KGM)",266,26818,1115,148412
2563,3,1,CN,07099300,000,KGM,"Pumpkins, squash and gourds (Cucurbita spp.) (KGM)",0,0,300,3055
2563,3,1,JP,07099990,001,KGM,"Bamboo shoots (KGM)",28,8376,60,26040
2563,3,1,AU,07099990,002,KGM,"Baby corns (KGM)",939,23739,939,23739
2563,3,1,AU,07099990,090,KGM,"Other (KGM)",56765,1314487,278394,6377885
2563,3,1,CN,07101000,000,KGM,"Potatoes (KGM)",30237,966650,42247,1342502
2563,3,1,AU,07102100,000,KGM,"Peas (Pisum sativum) (KGM)",146439,5811362,382921,15268202
2563,3,1,AU,07102200,000,KGM,"Beans (Vigna spp., Phaseolus spp.) (KGM)",473,25106,16682,661552
2563,3,1,CN,07102900,000,KGM,"Other (KGM)",27700,1436056,85046,4691471
2563,3,1,AU,07103000,000,KGM,"Spinach, New Zealand spinach and orache spinach (garden spinach) (KGM)",131918,3749630,391997,11233025
2563,3,1,CL,07104000,000,KGM,"Sweet corn (KGM)",32623,972895,113475,3374824
2563,3,1,CL,07108000,002,KGM,"Asparagus, frozen (KGM)",0,0,80,19465
2563,3,1,CN,07108000,004,KGM,"Fruits of the genus Capsicum or of the genus Pimenta, frozen (KGM)",44000,994118,173200,3799913
